langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,"Handbook for Multimodal-Multisensor Interfaces: Signal Processing, Architectures, and Detection of Emotion and Cognition, Volume 2",Association for Computing Machinery,HCI ,https://dl.acm.org/citation.cfm?id=3107990,"Sharon Oviatt, Björn Schuller, Philip Cohen, Daniel Sonntag, Gerasimos Potamianos, and Antonio Krueger ",9781970001709,,2018
,Handbook for Social Science Field Research,SAGE Publications Ltd,"Social sciences, Research",https://doi.org/10.4135/9781412983211,Ellen Perecman; Sara R. Curran,9781412983211,,2006
,Handbook for the Assessment of Soil Erosion and Sedimentation Using Environmental Radionuclides,Springer Netherlands,"Agriculture, Hydrogeology, Environmental Science and Engineering",http://link.springer.com/10.1007/0-306-48054-9,"Zapata, F. ",9780306480546,,2003
,Handbook of Adhesion,Wiley,"Physical Sciences & Engineering, Materials Science",https://onlinelibrary.wiley.com/doi/book/10.1002/0470014229,Packham,9780470014226,2nd ed.,2005
,Handbook of Asian Management,Springer US,"Business Strategy/Leadership, Management, ",http://link.springer.com/10.1007/b108935,"Leung, Kwok",9781402079320,,2004
,Handbook of Basic Electrical Engineering Formulae,CBS Publishers,Electrical & Electronics Engineering,http://www.eduport-global.com/product/handbook-basic-electrical-engineering-formulae,Rai H C,9789387085640,,2020
,Handbook of Big Data Privacy,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-38557-6,"Kim-Kwang Raymond Choo, Ali Dehghantanha",9783030385576,,2020
,Handbook of Biomineralization 3V Set,Wiley,"Chemistry, Biochemistry",https://onlinelibrary.wiley.com/doi/book/10.1002/9783527619443,Bäuerlein,9783527619443,,2007
,Handbook of Clinical Health Psychology,Wiley,"Psychology, Clinical Psychology",https://onlinelibrary.wiley.com/doi/book/10.1002/0470013389,Llewelyn,9780470013380,,2003
,Handbook of Clinical Nursing Research,SAGE Publications Ltd,"Nursing, Research",https://doi.org/10.4135/9781412991452,Suzanne L. Feetham; Ada Sue Hinshaw; Joan Shaver,9781412991452,,1999
,Handbook of Cognition and Emotion,Wiley,"Psychology, Clinical Psychology",https://onlinelibrary.wiley.com/doi/book/10.1002/0470013494,Dalgleish,9780470013496,,1999
,Handbook of Collaborative Management Research,SAGE Publications Ltd,"Management,  Research",https://doi.org/10.4135/9781412976671,Niclas Adler; A. B. Shani; Susan Albers  Mohrman; Bengt Stymne; William A. Pasmore,9781412976671,,2008
,Handbook of Computer Networks and Cyber Security,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-22277-2,"Brij B. Gupta, Gregorio Martinez Perez, Dharma P. Agrawal, Deepak Gupta",9783030222772,,2020
,Handbook of Critical and Indigenous Methodologies,SAGE Publications Ltd,"Ethnology, Methodology",https://doi.org/10.4135/9781483385686,Norman K. Denzin; Yvonna S. Lincoln; Linda Tuhiwai Smith,9781483385686,,2008
,Handbook of Data Analysis,SAGE Publications Ltd,"Social sciences, Statistical methods",https://doi.org/10.4135/9781848608184,Alan Bryman; Melissa A Hardy,9781848608184,,2004
,Handbook of Design for Sustainability,Bloomsbury Design Library,Design,https://doi.org/10.5040/9781474294102?locatt=label:secondary_bloomsburyVisualArts,"Stuart Walker, Jacques Giard and Helen Walker",9781474294102,,2017
,Handbook of Design Management,Bloomsbury Design Library,"Industrial design, Management",https://doi.org/10.5040/9781474294126?locatt=label:secondary_bloomsburyVisualArts,"Rachel Cooper, Sabine Junginger & Thomas Lockwood",9781474294126,,2017
,Handbook of Digital Twins ,CRC Press,"Artificial Intelligence, Machine Learning","http://www.taylorfrancis.com/books/Artificial Intelligence, Machine Learning",Zhihan Lyu,9781003425724,,2024
,Handbook of Emerging Materials for Sustainable Energy,Elsevier,Materials Science ,https://www.sciencedirect.com/science/book/9780323961257,Naveen Kulkarni,,,2024
,Handbook of Ethical Research with Ethnocultural Populations and Communities,SAGE Publications Ltd,"Ethnic groups,  Research",https://doi.org/10.4135/9781412986168,Joseph E. Trimble; Celia B. Fisher,9781412986168,,2005
,Handbook of Ethnography,SAGE Publications Ltd,"Ethnology, Methodology",https://doi.org/10.4135/9781848608337,Paul Atkinson; Lyn Lofland; Amanda Coffey; John Lofland; Sara Delamont,9781848608337,,2001
,Handbook of Feminist Research,SAGE Publications Ltd,"Women, Research",https://doi.org/10.4135/9781483384740,Sharlene Nagy Hesse-Biber,9781483384740,2nd ed.,2012
,"Handbook of Fibrous Materials - Vol. 1: Production And Characterization / Vol. 2: Applications In Energy, Environmental Science And Healthcare",Wiley,Physical Sciences & Engineering,https://onlinelibrary.wiley.com/doi/book/10.1002/9783527342587,Hu,9783527342587,,2020
,Handbook of Group Research and Practice,SAGE Publications Ltd,"Social groups, Research",https://doi.org/10.4135/9781412990165,Susan A. Wheelan,9781412990165,,2005
,"Handbook of Image Processing and Computer Vision, Vol.1",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-38148-6,"Arcangelo Distante, Cosimo Distante",9783030381486,,2020
,"Handbook of Image Processing and Computer Vision, Vol.2",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-42374-2,"Arcangelo Distante, Cosimo Distante",9783030423742,,2020
,"Handbook of Image Processing and Computer Vision, Vol.3",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-42378-0,"Arcangelo Distante, Cosimo Distante",9783030423780,,2020
,Handbook of Industrial Chemistry,CBS Publishers,Chemistry,http://www.eduport-global.com/product/handbook-industrial-chemistry,J.A. Kent,9789354662157,9th ed.,2021
,"Handbook of Integration of Cloud Computing, Cyber Physical Systems and Internet of Things",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-43795-4,"Rajiv Ranjan, Karan Mitra, Prem Prakash Jayaraman, Lizhe Wang, Albert Y. Zomaya",9783030437954,,2020
,Handbook of Interior Architecture and Design,Bloomsbury Design Library,Design,https://doi.org/10.5040/9781474294096?locatt=label:secondary_bloomsburyVisualArts,Graeme Brooker & Lois Weinthal,9781474294096,,2017
,Handbook of Interview Research,SAGE Publications Ltd,"Interviewing,  Handbooks",https://doi.org/10.4135/9781412973588,Jaber F. Gubrium; James A. Holstein,9781412973588,,2001
,Handbook of Marketing Research,SAGE Publications Ltd,Marketing research,https://doi.org/10.4135/9781412973380,Rajiv Grover; Marco Vriens,9781412973380,,2006
,Handbook of Marketing Scales,SAGE Publications Ltd,Marketing research,https://doi.org/10.4135/9781452224923,William O. Bearden; Richard G. Netemeyer,9781452224923,,1998
,Handbook of Microalgal Culture - Biotechnology andApplied Psycology,Wiley,"Agriculture, Aquaculture & Food Science, Aquaculture, Fisheries & Fish Science",https://onlinelibrary.wiley.com/doi/book/10.1002/9780470995280,Richmond,9780470995280,,2003
,Handbook of Narrative and Psychotherapy,SAGE Publications Ltd,Narrative therapy,https://doi.org/10.4135/9781412973496,Lynne E. Angus; John McLeod,9781412973496,,2004
,Handbook of Narrative Inquiry,SAGE Publications Ltd,Narrative inquiry (Research method),https://doi.org/10.4135/9781452226552,D. Jean Clandinin,9781452226552,,2007
,Handbook of Noise and Vibration Control,Wiley,"Physical Sciences & Engineering, Mechanical Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/9780470209707,Crocker,9780470209707,,2007
,"Handbook of Position Location - Theory, Practice, and Advances",Wiley,"Physical Sciences & Engineering, Electrical & Electronics Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/9781119434610,Zekavat,9781119434610,2nd ed.,2019
,Handbook of Practical Logic and Automated Reasoning,Cambridge University Press,"Mathematics,Computer Science",https://doi.org/10.1017/CBO9780511576430,Harrison,9780511576430,,2014
,Handbook of Practical Program Evaluation,Wiley,Economics & Business,https://onlinelibrary.wiley.com/doi/book/10.1002/9781119171386,Newcomer,9781119171386,4th ed.,2015
,Handbook of Probability,SAGE Publications Ltd,Probabilities,https://doi.org/10.4135/9781452226620,Tamás Rudas,9781452226620,,2008
,Handbook of Program Development for Health Behavior Research and Practice,SAGE Publications Ltd,"Health behavior, Research",https://doi.org/10.4135/9781412991445,Steve Sussman,9781412991445,,2001
,Handbook of Public Policy Evaluation,SAGE Publications Ltd,"Policy sciences, Evaluation",https://doi.org/10.4135/9781412973533,Stuart S. Nagel,9781412973533,,2001
,Handbook of Radical Polymerization,Wiley,"Physical Sciences & Engineering, Materials Science",https://onlinelibrary.wiley.com/doi/book/10.1002/0471220450,Matyjaszewski,9780471220459,,2002
,Handbook of Rehabilitation Medicine,World Scientific,"Medicine, Physiotherapy",https://www.worldscientific.com/worldscibooks/10.1142/10254#t=toc,"Kong Keng He, Yap Samantha Giok Mei & Loh Yong Joo",9789813148727,,2016
,Handbook of Research Design and Social Measurement,SAGE Publications Ltd,"Social sciences, Research",https://doi.org/10.4135/9781412984386,Delbert C. Miller; Neil J. Salkind,9781412984386,6th ed.,2002
,Handbook of Research for Fluid and Solid Mechanics,Taylor & Francis,"Mathematics & Statistics, Physical Sciences, Applied Mathematics, Physics",www.taylorfrancis.com/books/9781315365701,"Asli , Kaveh Hariri",9781315365701,,2017
