langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Semantic Web: ESWC 2020 Satellite Events,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-62327-2,"Andreas Harth, Valentina Presutti, Raphaël Troncy, Maribel Acosta, Axel Polleres, Javier D. Fernández, Josiane Xavier Parreira, Olaf Hartig, Katja Hose, Michael Cochez",9783030623272,,2020
,Semantics,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-319-65645-8,András Kornai,9783319656458,,2020
,Semantics Empowered Web 3.0,Synthesis Collection of Technology (R0),"Computing and Processing, Communication, Networking and Broadcast Technologies, General Topics for Engineers",https://doi.org/10.1007/978-3-031-01894-7,"Amit Sheth, Krishnaprasad Thirunarayan",9783031018947,,2013
,Semantics in Mobile Sensing,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-79453-7,"Zhixian Yan, Dipanjan Chakraborty",9783031794537,,2014
,Semantics of Concurrent Computation,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0022459,Gilles Kahn,9783540351634,70,1979
,Semantics of Data Types,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-13346-1,"Gilles Kahn, David B. MacQueen, Gordon Plotkin",9783540388913,173,1984
,Semantics of Systems of Concurrent Processes,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-53479-2,Irène Guessarian,9783540468974,469,1990
,Semantics: Foundations and Applications,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-56596-5,"J. W. Bakker, W. -P. Roever, G. Rozenberg",9783540475958,666,1993
,Semantics-Directed Compiler Generation,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-10250-7,Neil D. Jones,9783540383390,94,1980
,Semi-Classical Analysis for the Schrödinger Operator and Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0078115,Bernard Helffer,9783540459132,1336,1988
,Semiclassical Theory of Atoms,Springer,Physics,http://dx.doi.org/10.1007/3-540-19204-2,Berthold-Georg Englert,9783540391418,300,1988
,"Semiconducting Polymers - Chemistry, Physics and  Engineering",Wiley,"Physical Sciences & Engineering, Materials Science",https://onlinelibrary.wiley.com/doi/book/10.1002/3527602186,Hadziioannou,9783527602186,,1999
,Semiconductor Devices,Synthesis Collection of Technology (R0),Circuits and Systems,https://doi.org/10.1007/978-3-031-45750-0,Amal Banerjee,9783031457500,,2024
,Semiconductor Integrated Optics for Switching Light,Institute of Physics Publishing ,"Physcis , Optics and photonics",https://iopscience.iop.org/book/978-1-6817-4521-3,"Ironside, C",9781681745206,,2016
,Semiconductor optoelectronic devices,Pearson,STEM,https://admin.elibrary.in.pearson.com/api/1.0/org/10032022/launchlibrary,"Bhattacharya, Pallab",9789353948764,2nd ed.,2017
,Semiconductor Power Devices,Springer Nature,Engineering,https://link.springer.com/openurl?genre=book&isbn=978-3-642-11125-9,"Josef Lutz, Heinrich Schlangenotto, Uwe Scheuermann, Rik De Doncker",9783642111259,,2011
,"Semiconductor Product Engineering, Quality and Operations",Synthesis Collection of Technology (R0),Circuits and Systems,https://doi.org/10.1007/978-3-031-18030-9,Fariborz Barman,9783031180309,,2022
,Semiconductors — Bonds and bands,Institute of Physics Publishing ,"Physcis , Materials",https://iopscience.iop.org/book/978-0-750-31044-4,"Ferry, D K",9780750310451,,2014
,Semiconductors — Bonds and bands,Institute of Physics Publishing ,"Physcis , Materials",https://iopscience.iop.org/book/978-0-7503-2480-9,"Ferry, D K",9780750324786,2nd ed.,2020
,Semiconductors and Modern Electronics,Institute of Physics Publishing ,"Physcis , Materials",https://iopscience.iop.org/book/978-1-64327-590-1,"Winrich, C",9780750330022,,2019
,Semigroups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0089803,"Helmut Jürgensen, Mario Petrich, Hanns Joachim Weinert",9783540386568,855,1981
,Semigroups Theory and Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0083418,"Helmut Jürgensen, Gérard Lallement, Hanns Joachim Weinert",9783540392255,1320,1988
,Semigruppi di Trasformazioni Multivoche,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0100806,"G. P. Szegö, G. Treccani",9783540361435,101,1969
,Semi-Martingales et Grossissement d’une Filtration,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0093539,Thierry Jeulin,9783540383901,833,1980
,"Semi-Martingales sur des Variétés, et Martingales Conformes sur des Variétés Analytiques Complexes",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0096133,Laurent Schwartz,9783540386124,780,1980
,Séminaire Banach,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0058876,C. Houzel,9783540376132,277,1972
,Séminaire Bourbaki vol. 1968/69 Exposés 347-363,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0058801,"A. Dold, B. Eckmann",9783540364511,179,1971
,Séminaire Bourbaki vol. 1969/70 Exposés 364–381,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0058820,"A. Dold, B. Eckmann",9783540364528,180,1971
,Séminaire Bourbaki vol. 1970/71 Exposés 382–399,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0058692,"A. Dold, B. Eckmann",9783540370949,244,1972
,Séminaire Bourbaki vol. 1971/72 Exposés 400–417,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0069272,"A. Dold, B. Eckmann",9783540384038,317,1973
,Séminaire Bourbaki vol. 1972/73 Exposés 418–435,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0057298,"A. Dold, B. Eckmann",9783540384502,383,1974
,Séminaire Bourbaki vol. 1973/74 Exposés 436–452,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0066360,"A. Dold, B. Eckmann",9783540373100,431,1975
,Séminaire Bourbaki vol. 1974/75 Exposés 453–470,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080053,"A. Dold, B. Eckmann",9783540382188,514,1976
,Séminaire Bourbaki vol. 1975/76 Exposés 471–488,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0096057,"A. Dold, B. Eckmann",9783540375142,567,1977
,Séminaire Bourbaki vol. 1976/77 Exposés 489–506,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0070748,"Walter Borho, J. J. Duistermaat, A. N. ",9783540357193,677,1978
,Séminaire Bourbaki vol. 1977/78 Exposés 507–524,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0069969,"A. Dold, B. Eckmann",9783540353409,710,1979
,Séminaire Bourbaki vol. 1978/79 Exposés 525 – 542,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0096231,"A. Dold, B. Eckmann",9783540385479,770,1980
,Séminaire Bourbaki vol. 1979/80 Exposés 543 – 560,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0089923,"A. Dold, B. Eckmann",9783540384373,842,1981
,Séminaire Bourbaki vol. 1980/81 Exposés 561–578,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0097185,"A. Dold, B. Eckmann",9783540389569,901,1981
,Séminaire d’Algèbre Paul Dubreil et Marie-Paul Malliavin,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0084069,Marie-Paule Malliavin,9783540468141,1404,1989
,Séminaire d’Algèbre Paul Dubreil et Marie-Paule Malliavin,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0098924,Marie-Paule Malliavin,9783540386865,1029,1983
,Séminaire d’Algèbre Paul Dubreil Paris 1975–1976 (29ème Année),Springer,Mathematics,http://dx.doi.org/10.1007/BFb0087114,Marie Paule Malliavin,9783540373698,586,1977
,Séminaire d’Analyse P. Lelong — P. Dolbeault — H. Skoda,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0081973,"Pierre Lelong, Pierre Dolbeault, Henri Skoda",9783540480846,1295,1987
,Séminaire d'Algèbre Paul Dubreil,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0071048,Marie-Paule Malliavin,9783540350200,740,1979
,"Séminaire d'Algèbre Paul Dubreil et Marie-Paule Malliavin: Proceedings, Paris 1979 (32ème Année)",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0090110,Marie-Paule Malliavin,9783540392309,795,1980
,"Séminaire d'Algèbre Paul Dubreil et Marie-Paule Malliavin: Proceedings, Paris 1980 (33ème Année)",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0090377,Marie-Paule Malliavin,9783540387374,867,1981
,"Séminaire d'Algèbre Paul Dubreil et Marie-Paule Malliavin: Proceedings, Paris 1981 (34ème Année)",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0092923,Marie-Paule Malliavin,9783540391883,924,1982
,"Séminaire d'Algèbre Paul Dubreil et Marie-Paule Malliavin: Proceedings, Paris 1983–1984 (36ème Année)",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0074534,Marie-Paule Malliavin,9783540396284,1146,1985
,"Séminaire d'Algèbre Paul Dubreil et Marie-Paule Malliavin: Proceedings, Paris 1985 (37ème Année)",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0099500,Marie-Paule Malliavin,9783540472551,1220,1986
,"Séminaire d'Algèbre Paul Dubreil et Marie-Paule Malliavin: Proceedings, Paris 1986",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0078520,Marie-Paule Malliavin,9783540480815,1296,1987
,"Séminaire d'Algèbre Paul Dubreil Proceedings, Paris 1976–1977 (30ème Année)",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0064841,Marie-Paule Malliavin,9783540359135,641,1978
,Séminaire d'Analyse,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077039,"Pierre Lelong, Pierre Dolbeault, Henri Skoda",9783540387299,1198,1986
,Séminaire d'Analyse P.Lelong - P.Dolbeault - H. Skoda,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0071674,"Pierre Lelong, Pierre Dolbeault, Henri Skoda",9783540387244,1028,1983
,Séminaire de Géométrie Algébrique du Bois-Marie 1965–66 SGA 5,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0096802,Luc Illusie,9783540373599,589,1977
,Séminaire de Probabilités I Université de Strasbourg,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080541,"A. Dold, B. Eckmann",9783540349785,39,1967
,Séminaire de Probabilités II Université de Strasbourg Mars 1967 – Octobre 1967,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059175,"A. Dold, B. Eckmann",9783540358275,51,1968
,Séminaire de Probabilités III Université de Strasbourg,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0081623,"A. Dold, B. Eckmann",9783540360971,88,1969
,Séminaire de Probabilités IV Université de Strasbourg,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059328,"A. Dold, B. Eckmann",9783540362609,124,1970
,Séminaire de Probabilités IX Université de Strasbourg,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0102980,P. A. Meyer,9783540375180,465,1975
,Séminaire de Probabilités V Université de Strasbourg,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0058841,"A. Dold, B. Eckmann",9783540365174,191,1971
,Séminaire de Probabilités VI Université de Strasbourg,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059457,"A. Dold, B. Eckmann",9783540371830,258,1972
,Séminaire de Probabilités VII,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0071387,"C. Dellacherie, P. A. Meyer, M. Weil",9783540400233,321,1973
,Séminaire de Probabilités VIII Université de Strasbourg,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0057249,"C. Dellacherie, P.A. Meyer, M. Weil",9783540383840,381,1974
,Séminaire de Probabilités X Université de Strasbourg,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0101091,P. A. Meyer,9783540381976,511,1976
,Séminaire de Probabilités XI,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0087181,"C. Dellacherie, P. A. Meyer, M. Weil",9783540373834,581,1977
,Séminaire de Probabilités XII,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0064586,"C. Dellacherie, P. A. Meyer, M. Weil",9783540358565,649,1978
,Séminaire de Probabilités XIII,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0070846,"C. Dellacherie, P. A. Meyer, M. Weil",9783540351894,721,1979
,Séminaire de Probabilités XIV 1978/79,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0089463,"Jacques Azéma, Marc Yor",9783540386421,784,1980
,Séminaire de Probabilités XIX 1983/84,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0075834,"Jacques Azéma, Marc Yor",9783540393979,1123,1985
,Séminaire de Probabilités XV 1979/80,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0088355,"Jacques Azéma, Marc Yor",9783540386100,850,1981
,Séminaire de Probabilités XVI 1980/81,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0092765,"Jacques Azéma, Marc Yor",9783540391586,920,1982
,"Séminaire de Probabilités XVI, 1980/81 Supplément: Géométrie Différentielle Stochastique",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0092646,"Jacques Azéma, Marc Yor",9783540391678,921,1982
,Séminaire de Probabilités XVII 1981/82,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068294,"Jacques Azéma, Marc Yor",9783540396147,986,1983
,Séminaire de Probabilités XVIII 1982/83,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0100027,"J. Azéma, M. Yor",9783540388586,1059,1984
,Séminaire de Probabilités XX 1984/85,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0075705,"Jacques Azéma, Marc Yor",9783540398608,1204,1986
,Séminaire de Probabilités XXI,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077623,"Jacques Azéma, Marc Yor, Paul André Meyer",9783540478140,1247,1987
,Séminaire de Probabilités XXII,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0084116,"Jacques Azéma, Marc Yor, Paul André Meyer",9783540392286,1321,1988
,Séminaire de Probabilités XXIII,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0083955,"Jacques Azéma, Marc Yor, Paul André Meyer",9783540461760,1372,1989
,Séminaire de Probabilités XXIV 1988/89,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0083752,"Jacques Azéma, Marc Yor, Paul André Meyer",9783540470984,1426,1990
,Séminaire de Probabilités XXIX,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0094193,"Jacques Azéma, Michel Emery, Paul André Meyer, Marc Yor",9783540447443,1613,1995
,Séminaire de Probabilités XXV,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0100839,"Jaques Azéma, Marc Yor, Paul André Meyer",9783540384960,1485,1991
,Séminaire de Probabilités XXVI,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0084305,"Jacques Azéma, Marc Yor, Paul André Meyer",9783540473428,1526,1992
,Séminaire de Probabilités XXVII,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0087956,"Jacques Azéma, Marc Yor, Paul André Meyer",9783540480341,1557,1993
,Séminaire de Probabilités XXVIII,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0073829,"Jacques Azéma, Marc Yor, Paul André Meyer",9783540486565,1583,1994
,Séminaire de Probabilités XXX,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0094636,"Jacques Azéma, Marc Yor, Michel Emery",9783540684633,1626,1996
,Séminaire de Théorie du Potentiel Paris 1972–1974,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080397,"Francis Hirsch, Gabriel Mokobodzki",9783540382256,518,1976
,"Séminaire de Théorie du Potentiel Paris, No. 2",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0087568,"Francis Hirsch, Gabriel Mokobodzki",9783540375265,563,1976
,"Séminaire de Théorie du Potentiel Paris, No. 3",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0065863,"Francis Hirsch, Gabriel Mokobodzki",9783540357124,681,1978
,"Séminaire de Théorie du Potentiel Paris, No. 4",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0071316,"Francis Hirsch, Gabriel Mokobodzki",9783540353089,713,1979
,"Séminaire de Théorie du Potentiel Paris, No. 5",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0094144,"Francis Hirsch, Gabriel Mokobodzki",9783540381891,814,1980
,"Séminaire de Théorie du Potentiel Paris, No. 6",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0093258,"Francis Hirsch, Gabriel Mokobodzki",9783540389712,906,1982
,"Séminaire de Théorie du Potentiel Paris, No. 7",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0099013,"M. Brelot, G. Choquet, J. Deny",9783540388661,1061,1984
,"Séminaire de Théorie du Potentiel Paris, No. 8",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0072744,"Francis Hirsch, Gabriel Mokobodzki",9783540474067,1235,1987
,"Séminaire de Théorie du Potentiel Paris, No. 9",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0085767,"Nicolas Bouleau, Denis Feyel, Gabriel Mokobodzki, Francis Hirsch",9783540466758,1393,1989
,Séminaire Heidelberg-Saarbrücken-Strasbourg sur la K-Théorie,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059019,"M. Karoubi, R. Gordon, P. Löffler, M. Zisman",9783540362890,136,1970
,Séminaire Pierre Lelong — Henri Skoda (Analyse) Année 1976/77,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0063241,"Pierre Lelong, Henri Skoda",9783540355526,694,1978
,Séminaire Pierre Lelong - Henri Skoda (Analyse) Années 1978/79,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0097744,"Pierre Lelong, Henri Skoda",9783540383208,822,1980
,Séminaire Pierre Lelong (Analyse) Année 1967–68,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080091,"A. Dold, B. Eckmann",9783540358893,71,1968
,Séminaire Pierre Lelong (Analyse) Année 1969,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059240,"A. Dold, B. Eckmann",9783540362401,116,1970
,Séminaire Pierre Lelong (Analyse) Année 1970,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059828,"A. Dold, B. Eckmann",9783540368670,205,1971
,Séminaire Pierre Lelong (Analyse) Année 1970–1971,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0058488,"A. Dold, B. Eckmann",9783540376101,275,1972
,Séminaire Pierre Lelong (Analyse) Année 1971–1972,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060904,"A. Dold, B. Eckmann",9783540469803,332,1973
,Séminaire Pierre Lelong (Analyse) Année 1972–1973,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0066034,Pierre Lelong,9783540378167,410,1974
,Séminaire Pierre Lelong (Analyse) Année 1973/74,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077395,Pierre Lelong,9783540375548,474,1975
,Séminaire Pierre Lelong (Analyse) Année 1974/75,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077993,Pierre Lelong,9783540382515,524,1976
,Séminaire Pierre Lelong (Analyse) Année 1975/76,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0091458,Pierre Lelong,9783540373414,578,1977
,Séminaire Pierre Lelong-Henri Skoda (Analyse) Années 1980/81,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0097040,"Pierre Lelong, Henri Skoda",9783540391470,919,1982
,Séminaire sur les Algèbres Complètes,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0069597,J. P. Ferrier,9783540363767,164,1970
,Séminaire sur les Fonctions Aléatoires Linéaires et les Mesures Cylindriques,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0067893,Albert Badrikian,9783540362968,139,1970
,Séminaire sur les Singularités des Surfaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0085872,"Michel Demazure, Henry Charles Pinkham, Bernard Teissier",9783540385868,777,1980
,Seminar on Algebraic Groups and Related Finite Groups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0081541,"A. Borel, R. Carter, C. W. Curtis, N. Iwahori, T. A. Springer, R. Steinberg",9783540362722,131,1970
,Seminar on Complex Multiplication,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0091550,"A. Borel, S. Chowla, C. S. Herz, K. Iwasawa, J-P. Serre",9783540347989,21,1966
,Seminar on Concurrency,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-15670-4,"Stephen D. Brookes, Andrew William Roscoe, Glynn Winskel",9783540395935,197,1985
,Seminar on Deformations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0076141,Julian Ławrynowicz,9783540397342,1165,1985
,Seminar on Differential Equations and Dynamical Systems,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077120,G. Stephen Jones,9783540358626,60,1968
,"Seminar on Differential Equations and Dynamical Systems, II",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059912,J. A. Yorke,9783540363064,144,1970
,Seminar on Fiber Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0097864,Emery Thomas,9783540371687,13,1966
,Seminar on Functional Operators and Equations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0082486,György I. Targonski,9783540349723,33,1967
,Seminar on Periodic Maps,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077370,P. E. Conner,9783540355434,46,1967
,"Seminar on Potential Theory, II",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060478,Heinz Bauer,9783540369127,226,1971
,Seminar on Triples and Categorical Homology Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0083078,"H. Appelgate, M. Barr, J. Beck, F. W. Lawvere, F. E. J. Linton, E. Manes, M. Tierney, F. Ulmer",9783540360919,80,1969
,Seminormal Operators,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0065642,Kevin Clancey,9783540348658,742,1979
,Semiotic Engineering Methods for Scientific Research in HCI,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02185-5,"Clarisse Sieckenius de Souza, Carla Faria Leitão",9783031021855,,2009
,Semiotics and Fieldwork,SAGE Publications Ltd,"Semiotics, Field work",https://doi.org/10.4135/9781412985826,Peter K. Manning,9781412985826,,1987
,Semi-Supervised Learning and Domain Adaptation in Natural Language Processing,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02149-7,Anders Søgaard,9783031021497,,2013
,Sensitivity of Functionals with Applications to Engineering Sciences,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0073066,Vadim Komkov,9783540390619,1086,1984
,Sensor Analysis for the Internet of Things,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems, Engineered Materials, Dielectrics and Plasmas, Computing and Processing",https://doi.org/10.1007/978-3-031-01526-7,"Michael Stanley, Jongmin Lee",9783031015267,,2018
,Sensory Accommodation Framework for Technology,Synthesis Collection of Technology (R0),Computer Imaging,https://doi.org/10.1007/978-3-031-48843-6,LouAnne Boyd,9783031488436,,2024
,Sensory Organ Replacement and Repair,Synthesis Collection of Technology (R0),Bioengineering,https://doi.org/10.1007/978-3-031-01612-7,Gerald E. Miller,9783031016127,,2006
,Sentiment Analysis and Opinion Mining,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02145-9,Bing Liu,9783031021459,,2012
,Separable Algebras Over Commutative Rings,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0061226,"Frank DeMeyer, Edward Ingraham",9783540364849,181,1971
,Sequential Bifurcation Trees to Chaos in Nonlinear Time-Delay Systems,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-79669-2,"Siyuan Xing, Albert C.J. Luo",9783031796692,,2020
,Sequential Monte Carlo Methods for Nonlinear Discrete-Time Filtering,Synthesis Collection of Technology (R0),Signal Processing and Analysis,https://doi.org/10.1007/978-3-031-02535-8,"Marcelo G. S. Bruno, Marcelo G.S.",9783031025358,,2013
,Serial Drawing,Bloomsbury Design Library 2021 Collection,Art -- Philosophy,https://doi.org/10.5040/9781350166684?locatt=label:secondary_bloomsburyVisualArts,Joe Graham,9781350166684,,2021
,Serious Games,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-61814-8,"Minhua Ma, Bobbie Fletcher, Stefan Göbel, Jannicke Baalsrud Hauge, Tim Marsh",9783030618148,,2020
,Serre’s Conjecture,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068340,T. Y. Lam,9783540359265,635,1978
,Serviceability Limit States of Underground Structures,Synthesis Collection of Technology (R0),Geoengineering,https://doi.org/10.1007/978-3-031-51900-0,Levan Japaridze,9783031519000,,2024
,Serviceology for Services,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-3118-7,"Takeshi Takenaka, Spring Han, Chieko Minami",9789811531187,,2020
,Service-Oriented and Cloud Computing,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-44769-4,"Antonio Brogi, Wolf Zimmermann, Kyriakos Kritikos",9783030447694,,2020
,Service-Oriented Computing,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-64846-6,Schahram Dustdar,9783030648466,,2020
,Service-Oriented Computing,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-65310-1,Eleanna Kafeza… (et al.),9783030653101,,2020
,Service-Oriented Computing – ICSOC 2019 Workshops,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-45989-5,Sami Yangui…(et al.),9783030459895,,2020
,Services – SERVICES 2020,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59595-1,Joao Eduardo Ferreira… (et al.),9783030595951,,2020
,Services Computing – SCC 2020,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59592-0,"Qingyang Wang, Yunni Xia, Sangeetha Seshadri, Liang-Jie Zhang",9783030595920,,2020
,Service-User Research in Health and Social Care,SAGE Publications Ltd,"Social service, Research",https://doi.org/10.4135/9780857028068,Hugh McLaughlin,9780857028068,,2009
,Set Theory and Hierarchy Theory A Memorial Tribute to Andrzej Mostowski,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0096887,"Wiktor Marek, Marian Srebrny, Andrzej Zarach",9783540381228,537,1976
,Set Theory and Hierarchy Theory V,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0067639,"Alistair Lachlan, Marian Srebrny, Andrzej Zarach",9783540370321,619,1977
,Set Theory and its Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0097326,"Juris Steprāns, Stephen Watson",9783540467953,1401,1989
,Set Theory and Model Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0098616,"Ronald Björn Jensen, Alexander Prestel",9783540387572,872,1981
,"Sets, Logic and Maths for Computing",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-42218-9,David Makinson,9783030422189,,2020
,"Set-Valued Mappings, Selections and Topological Properties of 2x",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0069710,W. M. Fleischman,9783540364191,171,1970
,Seventh International Conference on Numerical Methods in Fluid Dynamics,Springer,Physics,http://dx.doi.org/10.1007/3-540-10694-4,"W. C. Reynolds, R. W. MacCormack",9783540386247,141,1981
,Several Complex Variables I Maryland 1970,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060312,John Horváth,9783540363446,155,1970
,Several Complex Variables II Maryland 1970,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0058761,John Horváth,9783540364931,185,1971
,Several Complex Variables with Connections to Algebraic Geometry and Lie Groups,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/046/,Joseph L. Taylor,9781470420970, ,2002
,Seymour Cray Era of Supercomputers: From Fast Machines to Fast Codes,Association for Computing Machinery,Computer Architecture,https://dl.acm.org/doi/book/10.1145/3705551,Boelie Elzen and Donald Mackenzie,9798400713699,,2025
