langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Power System Dynamics,New Age International,"Engineering , Electrical Engineering , Electronics",http://elib4u.ipublishcentral.com/product/power-system-dynamics50169298 ,V Guruprasada Rau,9788122470567,2nd ed.,2021
,Power System Engineering,McGraw Hill,Electrical Engineering,https://resolver.vitalsource.com/9789353165123/?brand=mcgrawhillindia.vitalsource.com  ,"Kothari, D.P.",,3rd ed.,2019
,Power System Engineering,McGraw Hill,Electrical Engineering,https://resolver.vitalsource.com/9781259082818/?brand=mcgrawhillindia.vitalsource.com  ,"Kothari, D.P.",,2nd ed.,2009
,Power System Engineering,Tata McGraw Hill,Electrical and Electronic Engineering,https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5121231&query=,"Kothari, D.P.",9780071336932,2nd ed.,2007
,Power System Optimization,PHI,Electrical,https://elibrary.phindia.com/ebooks/reader/9789354434686,"Kothari, D. P., Dhillon, J. S.",9789354434686,2nd ed.,2016
,Power System Transients : A Statistical Approach,PHI,Electrical,https://elibrary.phindia.com/ebooks/reader/9789354433894,"Indulkar, C. S., Kothari, D. P., Ramalingam, K.",9789354433894,2nd ed.,2016
,Power-Efficient Computer Architectures,Synthesis Collection of Technology (R0),"Computing and Processing, Power, Energy and Industry Applications",https://doi.org/10.1007/978-3-031-01745-2,"Magnus Själander, Margaret Martonosi, Stefanos Kaxiras",9783031017452,,2015
,Prabhavpurna Prastaav Lekhan,SAGE,"Business & Management, ",https://evidya.sagepub.in/library/prabhavpurna-prastaav-lekhan?bookId=3142&siteName=evidya,Vasudev Murthy,,,2018
,Practical Aspects of Declarative Languages,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-39197-3,"Ekaterina Komendantskaya, Yanhong Annie Liu",9783030391973,,2020
,Practical Chemistry,McGraw Hill,Science,https://resolver.vitalsource.com/9789390177455/?brand=mcgrawhillindia.vitalsource.com  ,Ratnani,,,2020
,Practical Dispute Resolution,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems, Power, Energy and Industry Applications",https://doi.org/10.1007/978-3-031-01493-2,"Lennart Scharnell, Stuart Sabol",9783031014932,,2018
,Practical Evaluation for Educators,SAGE Publications Ltd,Educational evaluation,https://doi.org/10.4135/9781412990189,Roger Kaufman; Ingrid Guerra; William A. Platt,9781412990189,,2006
,Practical Global Illumination with Irradiance Caching,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-79540-4,"Jaroslav Krivanek, Pascal Gautron",9783031795404,,2009
,Practical Guide to Gender Diversity for Computer Science Faculty,Synthesis Collection of Technology (R0),General Topics for Engineers,https://doi.org/10.1007/978-3-031-02508-2,Diana Franklin,9783031025082,,2013
,Practical Guide to Hybrid Natural Language Processing,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-44830-1,"Jose Manuel Gomez-Perez, Ronald Denaux, Andres Garcia-Silva",9783030448301,,2020
,Practical Guide to Program Evaluation Planning,SAGE Publications Ltd,"Evaluation, Planning",https://doi.org/10.4135/9781452226507,Marc A. Zimmerman; Debra J. Holden,9781452226507,,2009
,Practical Guide to Testing Wireless Smartphone Applications,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02479-5,Julian Harty,9783031024795,,2010
,Practical Guide to Using Panel Data,SAGE Publications Ltd,Panel analysis,https://doi.org/10.4135/9781473910485,Alita Nandi; Simonetta Longhi,9781473910485,,2015
,Practical Introduction to Beam Physics and Particle Accelerators,Institute of Physics Publishing ,"Physcis , Particle and nuclear physics",https://iopscience.iop.org/book/978-1-64327-090-6,"Bernal, S",9781643270913,2nd ed.,2018
,Practical Introduction to In-depth Interviewing,SAGE Publications Ltd,"Interviewing,  Technique",https://doi.org/10.4135/9781473921344,Alan Morris,9781526486646,,2015
,Practical Manual of Biochemistry,CBS Publishers,Chemistry,https://eduport-global.com/product/practical-manual-biochemistry,S.P. Singh,9789390046973,8th ed.,2020
,Practical MATLAB,Springer Nature,Professional and Applied Computing,https://doi.org/10.1007/978-1-4842-5281-9,Irfan Turk,9781484252819,,2019
,Practical NMR Spectroscopy Laboratory Guide: Using Bruker Spectrometers,Academic Press,Chemistry ,https://www.sciencedirect.com/science/book/9780128006894,"Harwood, John",,,2016
,Practical Program Evaluation,SAGE Publications Ltd,Evaluation research,https://doi.org/10.4135/9781412985444,Huey T. Chen,9781412985444,,2005
,Practical Propensity Score Methods Using R,SAGE Publications Ltd,Score Methods ,https://doi.org/10.4135/9781071802854,Sternberg,9781071802854,,2017
,Practical Reasoning,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61313-7,"Dov M. Gabbay, Hans Jürgen Ohlbach",9783540684541,1085,1996
,Practical Research and Evaluation,SAGE Publications Ltd,"Research, Evaluation",https://doi.org/10.4135/9781446268346,Colin McCaig; Lena Dahlberg,9781446268346,,2010
,Practical Sampling,SAGE Publications Ltd,Sampling (Statistics),https://doi.org/10.4135/9781412985451,Gary T. Henry,9781412985451,,1990
,Practical Skills in Chemistry,Pearson Education,"Science, Science: Chemistry",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5186438,"Dean, John;Holmes, David A;Jones, Alan M;Jones, Allan;Weyers, Jonathan;Author,, Prof",9781292139937,3rd ed.,2017
,Practical Statistics,SAGE Publications Ltd,Practical Statistics,https://doi.org/10.4135/9781483385655,David Kremelberg,9781483385655,,2011
,Practical Statistics for Students,SAGE Publications Ltd,Practical Statistics,https://doi.org/10.4135/9781849209571,Louis Cohen; Michael Holliday,9781849209571,,1996
,Practice and Theory of Automated Timetabling,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61794-9,"Edmund Burke, Peter Ross",9783540706823,1153,1996
,Practice of Crowdsourcing,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02318-7,Omar Alonso,9783031023187,,2019
,Practice of Enterprise Modeling,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-63479-7,"Jānis Grabis, Dominik Bork",9783030634797,,2020
,Practice of Survey Research,SAGE Publications Ltd,Survey Research,https://doi.org/10.4135/9781483391700,Erin Ruel,9781544365275,,2015
,Practice-based Design Research,Bloomsbury Design Library,"Design, Study and teaching",https://doi.org/10.5040/9781474267830?locatt=label:secondary_bloomsburyVisualArts,Laurene Vaughan,9781474267830,,2017
,Practicing Evaluation,SAGE Publications Ltd,Evaluation research (Social action programs),https://doi.org/10.4135/9781412985468,Rita G. O'Sullivan,9781412985468,,2004
,Practitioner Research and Professional Development in Education,SAGE Publications Ltd,"Professional education,  Research",https://doi.org/10.4135/9780857024510,Anne Campbell; Peter Gilroy; Olwen McNamara,9780857024510,,2004
,Practitioner Research for Teachers,SAGE Publications Ltd,"Education, Research",https://doi.org/10.4135/9780857024527,Diana Burton; Steve Bartlett,9780857024527,,2005
,Practitioner Research in Counselling,SAGE Publications Ltd,"Counseling, Research",https://doi.org/10.4135/9781849209588,John McLeod,9781849209588,,1999
,Pragmatic Circuits : DC and Time Domain,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-79746-0,William J. Eccles,9783031797460,,2006
,Pragmatic Circuits : Frequency Domain,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-79749-1,William J. Eccles,9783031797491,,2006
,Pragmatic Circuits : Signals and Filters,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-79752-1,William J. Eccles,9783031797521,,2006
,Pragmatic Electrical Engineering : Fundamentals,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-79834-4,William Eccles,9783031798344,,2011
,Pragmatic Electrical Engineering : Systems & Instruments,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-79837-5,William Eccles,9783031798375,,2011
,Pragmatic Logic,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-79770-5,William J. Eccles,9783031797705,,2007
,Pragmatic Power,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-79782-8,William Eccles,9783031797828,,2008
,Precise Spectral Asymptotics for Elliptic Operators Acting in Fiberings over Manifolds with Boundary,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0072205,Victor Ivrii,9783540389118,1100,1984
,"Precision - Principles, Practices, and Solutions for the Internet of Things",McGraw Hill,Computer Science,https://resolver.vitalsource.com/9789352605392/?brand=mcgrawhillindia.vitalsource.com  ,Chou,,,2017
,Preconditioned Conjugate Gradient Methods,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0090897,"Owe Axelsson, Lily Yu. Kolotilina",9783540467465,1457,1990
,Predicting Human Decision-Making,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-01578-6,"Ariel Rosenfeld, Sarit Kraus",9783031015786,,2018
,Predicting Information Retrieval Performance,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02317-0,Robert M. Losee,9783031023170,,2019
,Predictive Intelligence in Medicine,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59354-4,"Islem Rekik, Ehsan Adeli, Sang Hyun Park, Maria del C. Valdés Hernández",9783030593544,,2020
,Preparative Chromatography For Separation of Proteins,Wiley,Chemistry,https://onlinelibrary.wiley.com/doi/book/10.1002/9781119031116,Staby,9781119031116,,2017
,Prescott and Dunn's Industrial Microbiology,CBS Publishers,Biochemical Engineering and Biotechnology,https://www.eduport-global.com/product/industrial-microbiology50158998,G. Reed,9789390709380,4th ed.,2020
,Prescott's Microbiology,McGraw Hill,Science,https://resolver.vitalsource.com/9781265732295/?brand=mcgrawhillindia.vitalsource.com  ,Joanne Willey; Kathleen Sandman; Dorothy Wood,,12th ed.,2023
,Present and Future of the Cosmic Microwave Background,Springer,Physics,http://dx.doi.org/10.1007/3-540-57755-6,"José Luis Sanz, Enrique Martínez-González, Laura Cayón",9783540483281,429,1994
,Present Status and Aims of Quantum Electrodynamics,Springer,Physics,http://dx.doi.org/10.1007/BFb0033876,"Gernot Gräff, Eberhard Klempt, Günter Werth",9783540387534,143,1981
,Presentation Skills,SAGE Publications Ltd,Public speaking,https://doi.org/10.4135/9781849209595,Patsy McCarthy; Caroline Hatcher,9781849209595,,2002
,Presenting Your Research,SAGE Publications Ltd,"Education, Research",https://doi.org/10.4135/9781473919815,Lucinda Becker,9781473919815,,2014
,Pretrained Transformers for Text Ranking,Synthesis Collection of Technology (R0),Artificial Intelligence,https://doi.org/10.1007/978-3-031-02181-7,"Jimmy Lin, Rodrigo Nogueira, Andrew Yates",9783031021817,,2022
,PRICAI'96: Topics in Artificial Intelligence,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61532-6,"Norman Foo, Randy Goebel",9783540687290,1114,1996
,Primality Testing and Abelian Varieties Over Finite Fields,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0090185,"Leonard M. Adleman, Ming-Deh A. Huang",9783540470212,1512,1992
,Prime Spectra in Non-Commutative Algebra,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068134,Freddy M. J. Oystaeyen,9783540374381,444,1975
,Primer in Combinatorics,De Gruyter,"Discrete Mathematics , Discrete Mathematics",http://www.degruyter.com/isbn/9783110226744,"Kheyfits, Alexander",9783110226744,,2010
,Primer in Financial Data Management,Academic Press,Finance ,https://www.sciencedirect.com/science/book/9780128097762,"Groot, Martijn",,,2017
,Primer in Longitudinal Data Analysis,SAGE Publications Ltd,Longitudinal method,https://doi.org/10.4135/9781849208512,Toon W Taris,9781849208512,,2000
,Primer on Compression in the Memory Hierarchy,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01751-3,"Somayeh Sardashti, Angelos Arelakis, Per Stenström, David A. Wood",9783031017513,,2016
,Primer on Hardware Prefetching,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01743-8,"Babak Falsafi, Thomas F. Wenisch",9783031017438,,2014
,Primer on Memory Consistency and Cache Coherence,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01733-9,"Daniel Sorin, Mark Hill, David Wood",9783031017339,,2011
,Primer on Memory Persistency,Synthesis Collection of Technology (R0),Circuits and Systems,https://doi.org/10.1007/978-3-031-79205-2,"Vaibhav Gogte, Aasheesh Kolli, Thomas F. Wenisch",9783031792052,,2022
,Primer on Physical-Layer Network Coding,Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies, Computing and Processing",https://doi.org/10.1007/978-3-031-79269-4,"Soung Chang Liew, Lu Lu, Shengli Zhang",9783031792694,,2015
,Primitive Interaction Design,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-42954-6,"Kei Hoshi, John Waterworth",9783030429546,,2020
,Primitive Soluble Permutation Groups of Degree less than 256,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0090195,Mark W. Short,9783540471202,1519,1992
,Principal Components Analysis,SAGE Publications Ltd,Components Analysis,https://doi.org/10.4135/9781412985475,George H. Dunteman,9781412985475,,1989
,Principles and Applications of Fermentation Technology,Wiley,"Chemistry, Biochemistry",https://onlinelibrary.wiley.com/doi/book/10.1002/9781119460381,Kuila,9781119460381,,2018
,Principles and Applications of Fourier Optics,Institute of Physics Publishing ,"Physcis , Optics and photonics",https://iopscience.iop.org/book/978-0-750-31056-7,"Tyson, R K",9780750310574,,2014
,Principles And Applications of Lithium Secondary Batteries,Wiley,Electrical Engineering,https://onlinelibrary.wiley.com/doi/book/10.1002/9783527650408, Jung-Ki Park,9783527650408,,2012
,Principles and Applications of Quantum Chemistry,Academic Press,Chemistry ,https://www.sciencedirect.com/science/book/9780128034781,"Gupta, V.",,,2016
,Principles and Practice of Behavioral Assessment,Springer US,"Clinical Psychology, Health Psychology, ",http://link.springer.com/10.1007/978-0-306-47469-9,"Hayne, Stephen N.",9780306474699,,2000
,Principles and Practice of Constraint Programming,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-58475-7,Helmut Simonis,9783030584757,,2020
,Principles and Practice of Constraint Programming,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58601-6,Alan Borning,9783030584757,874,1994
,Principles and Practice of Constraint Programming — CP '95,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60299-2,"Ugo Montanari, Francesca Rossi",9783540447887,976,1995
,Principles and Practice of Constraint Programming — CP96,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61551-2,Eugene C. Freuder,9783540706205,1118,1996
,Principles and Techniques in Combinatorics,World Scientific,"Mathematics, Combinatorics & Graph Theory",https://www.worldscientific.com/worldscibooks/10.1142/1781#t=toc,Chen Chuan-Chong & Koh Khee-Meng,9789814355162,,1992
,Principles of Blockchain Systems,Synthesis Collection of Technology (R0),Mathematics,https://doi.org/10.1007/978-3-031-01807-7,"Antonio Fernández Anta, Chryssis Georgiou, Maurice Herlihy, Maria Potop-Butucaru",9783031018077,,2021
,"Principles of Chemistry: A Molecular Approach, Global Edition",Pearson Education,"Science: Chemistry, Science",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5174569,"Tro, Nivaldo J.",9781292097305,3rd ed.,2016
,Principles of Combustion,Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/473936,Kenneth K. Kuo,9789357466639,2nd ed.,2024
,Principles of Coordination Polymerisation,Wiley,"Physical Sciences & Engineering, Materials Science",https://onlinelibrary.wiley.com/doi/book/10.1002/047084583X,Kuran,9780470845837,,2001
,Principles of Data Mining,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-1-4471-7493-6,Max Bramer,9781447174936,,2020
,Principles of Database and Solid-State Drive Co-Design,Synthesis Collection of Technology (R0),Database Management,https://doi.org/10.1007/978-3-031-57877-9,"Alberto Lerner, Philippe Bonnet",9783031578779,,2025
,Principles of digital communication,Cambridge University Press,Engineering,https://doi.org/10.1017/CBO9780511813498,Robert G. Gallager,9780511813498,,2009
,Principles of Digital Communication,New Age International,"Engineering , Electrical Engineering , Electronics",http://elib4u.ipublishcentral.com/product/principles-digital-communication ,"Das J  , Mullick S K  , Chatterjee P K",9788122446685,2nd ed.,2012
,Principles of Distributed Database Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-26253-2,"M. Tamer Özsu, Patrick Valduriez",9783030262532,,2020
,Principles of Electrical Machines,Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/343028,Sen,9789390395071,3rd ed.,2020
,Principles of Engineering Geology and Geotechnics,CBS Publishers,Civil Engineering,https://eduport-global.com/product/principles-engineering-geology-geotechnics,"D. P. Krynine, W. R. Judd",9789387964464,,2020
,Principles of Fluorescence Spectroscopy,Springer Nature,Chemistry and Materials Science,https://doi.org/10.1007/978-0-387-46312-4,Joseph R. Lakowicz,9780387463124,3rd ed. ,2006
,Principles of Forecasting,Springer US,"Management, Marketing, Operations Research",http://link.springer.com/10.1007/978-0-306-47630-3,"Armstrong, J. Scott",9780306476303,,2001
,Principles of Functional Analysis,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/036/,Martin Schechter,9781470411473,2nd ed.,2001
,"Principles of General, Organic and Biological Chemistry",McGraw Hill,Science,https://resolver.vitalsource.com/9781265680275/?brand=mcgrawhillindia.vitalsource.com  ,Janice Smith,,3rd ed.,2023
,Principles of Glacier Mechanics,Cambridge University Press,"Earth and Environmental Sciences, Hydrology, Hydrogeology and Water Resources",https://doi.org/10.1017/CBO9780511614231,Hooke,9780511614231,2nd ed.,2002
,Principles of Highway Engineering and Traffic Analysis,Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/285473,Mannering,9789354246944,7th ed.,2021
,Principles of Industrial Instrumentation,McGraw Hill,Electronics,https://resolver.vitalsource.com/9781259083716/?brand=mcgrawhillindia.vitalsource.com  ,Patranabis,,3rd ed.,2010
,Principles of Intuitionism,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080643,A. S. Troelstra,9783540361305,95,1969
,Principles of Management,PHI,Management,https://elibrary.phindia.com/ebooks/reader/9789354432507,"Gupta, Meenakshi",9789354432507,,2021
,Principles of Marketing,Pearson,Business & Economics,https://admin.elibrary.in.pearson.com/api/1.0/org/10032022/launchlibrary,Kotler,9789357055581,19th ed.,2023
,"Principles of Marketing, Global Edition",Pearson Education,Business/Management,https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5186081,"Kotler, Philip T.;Armstrong, Gary",9781292220239,17th ed.,2018
,Principles of Mass Transfers and Separation Proces,PHI,Chemical,https://elibrary.phindia.com/ebooks/reader/9789390669271,Dutta,9789390669271,,2017
,Principles of Methodology,SAGE Publications Ltd,"Research, Methodology",https://doi.org/10.4135/9781446288047,Christine Bellamy; Perri 6,9781446288047,,2012
,Principles of Physics,Wiley India,Sciences,https://ebooks.wileyindia.com/product-details/282065,Halliday,9788126594986,10th ed.,2020
,Principles of Plasma Diagnostics,Cambridge University Press,Science and Engineering,https://doi.org/10.1017/CBO9780511613630,Hutchinson,9780511613630,,2014
,Principles of plasma discharges and materials processing,Wiley,Plasma Physics,https://onlinelibrary.wiley.com/doi/book/10.1002/0471724254,"Michael A. Lieberman, Allan J. Lichtenberg",9780471724254,2nd ed.,2005
,Principles of Polymerization,Wiley,"Physical Sciences & Engineering, Materials Science",https://onlinelibrary.wiley.com/doi/book/10.1002/047147875X,Odian,9780471478751,4th ed.,2004
,Principles of Polymerization,Wiley,"Science , Physics, Polymer",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=469767&query=,Odian,9780471478744,4th ed.,2004
,Principles of Process Control,McGraw Hill,Chemical Engineering,https://resolver.vitalsource.com/9781259050497/?brand=mcgrawhillindia.vitalsource.com  ,D. Patranabis,,3rd ed.,2011
,"Principles of Quantum Computation and Information, Vol I: Basic Concepts",World Scientific,"Physics, Quantum Physics / Quantum Mechanics / Quantum Information",https://www.worldscientific.com/worldscibooks/10.1142/5528#t=toc,Benenti Giuliano et al,9789812794796,,2004
,Principles of Quantum Mechanics,Springer Nature,Physics and Astronomy,https://doi.org/10.1007/978-1-4757-0576-8,R. Shankar,9781475705768,2nd ed. ,1994
,Principles of Real Analysis,Academic Press,Physics and Astronomy ,https://www.sciencedirect.com/science/book/9780120502554,"Aliprantis, Charalambos",,2nd ed.,Legacy
,Principles of Secure Processor Architecture Design,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01760-5,Jakub Szefer,9783031017605,,2019
,Principles of Statistical Data Handling,SAGE Publications Ltd,"Statistics,  Data processing",https://doi.org/10.4135/9781483348902,Fred Davidson,9781483348902,,1996
,Principles of Statistical Physics and Numerical Modeling,Institute of Physics Publishing ,"Physcis , Mathematics and computation",https://iopscience.iop.org/book/978-0-7503-1341-4,"Ryabov, V A",9780750313421,,2018
,Principles of Transactional Memory,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02002-5,"Rachid Guerraoui, Michael Kapalka",9783031020025,,2010
,"Principles of Transistor Circuits: Introduction to the Dessign of amplifiers, Receivers and Digital Circuits",CBS Publishers,Electrical & Electronics Engineering,http://www.eduport-global.com/product/principles-transistor-circuits-introduction-to-dessign-amplifiers-receivers-digital,S.W. Amos,9789388327176,,2020
,Privacy and Identity Management. Data for Better Living: AI and Privacy,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-42504-3,"Michael Friedewald, Melek Önen, Eva Lievens, Stephan Krenn, Samuel Fricker",9783030425043,,2020
,Privacy for Location-based Services,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02336-1,Gabriel Ghinita,9783031023361,,2013
,Privacy in Mobile and Pervasive Computing,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02486-3,"Marc Langheinrich, Florian Schaub",9783031024863,,2019
,Privacy in Social Networks,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01901-2,"Elena Zheleva, Evimaria Terzi, Lise Getoor",9783031019012,,2012
,Privacy in Statistical Databases,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-57521-2,"Josep Domingo-Ferrer, Krishnamurty Muralidhar",9783030575212,,2020
,Privacy Risk Analysis,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02349-1,"Sourya Joyee De, Daniel Le Métayer",9783031023491,,2016
,Privacy Risk Analysis of Online Social Networks,Synthesis Collection of Technology (R0),"Computing and Processing, Communication, Networking and Broadcast Technologies, Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-02355-2,"Sourya Joyee De, Abdessamad Imine",9783031023552,,2021
,Privacy Technologies and Policy,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-55196-4,"Luís Antunes, Maurizio Naldi, Giuseppe F. Italiano, Kai Rannenberg, Prokopios Drogkaris",9783030551964,,2020
,Privacy-Preserving Data Publishing,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01834-3,"Raymond Chi-Wing Wong, Ada Wai-Chee Fu",9783031018343,,2010
,Private Information Retrieval,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02337-8,"Xun Yi, Russell Paulet, Elisa Bertino",9783031023378,,2013
,Probabilistic and Biologically Inspired Feature Representations,Synthesis Collection of Technology (R0),"Bioengineering, Components, Circuits, Devices and Systems, Computing and Processing",https://doi.org/10.1007/978-3-031-01822-0,Michael Felsberg,9783031018220,,2018
,Probabilistic and Causal Inference: The Works of Judea Pearl,Association for Computing Machinery,Computer Science,https://dl.acm.org/doi/book/10.1145/3501714,Hector Geffner,9781450395892,,2022
,Probabilistic Approaches to Recommendations,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01906-7,"Nicola Barbieri, Giuseppe Manco, Ettore Ritacco",9783031019067,,2014
,Probabilistic Databases,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01879-4,"Dan Suciu, Dan Olteanu, Christopher Re, Christoph Koch",9783031018794,,2011
,Probabilistic Extensions of Various Logical Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-52954-3,Zoran Ognjanović,9783030529543,,2020
,Probabilistic Methods in Applied Physics,Springer,Physics,http://dx.doi.org/10.1007/3-540-60214-3,"Paul Krée, Walter Wedig",9783540447252,451,1995
,Probabilistic Methods in Differential Equations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068574,Mark A. Pinsky,9783540374817,451,1975
,Probabilistic Models for Nonlinear Partial Differential Equations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0093175,"Carl Graham, Thomas G. Kurtz, Sylvie Méléard, Philip E. Protter, Mario Pulvirenti, Denis Talay",9783540685135,1627,1996
,Probabilistic Ranking Techniques in Relational Databases,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01846-6,"Ihab Ilyas, Mohamed Soliman",9783031018466,,2011
,Probabilities on the Heisenberg Group,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0094029,Daniel Neuenschwander,9783540685906,1630,1996
,Probability,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/080/,Davar Khoshnevisan,9781470411572, ,2007
,Probability,Cambridge University Press,"Mathematics,Statistics and Probability, Abstract Analysis,Probability Theory and Stochastic Processes",https://doi.org/10.1017/CBO9781107282032,McKean,9781107282032,,2012
,Probability and Analysis,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0076298,"Giorgio Letta, Maurizio Pratelli",9783540409557,1206,1986
,Probability and Banach Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0099107,"Jesús Bastero, Miguel San Miguel",9783540473442,1221,1986
,Probability and Finance:  It's Only a Game!,Wiley,"Mathematics & Statistics, Statistics",https://onlinelibrary.wiley.com/doi/book/10.1002/0471249696,Shafer,9780471249696,,2001
,Probability and Information Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0079113,"M. Behara, K. Krickeberg, J. Wolfowitz",9783540360988,89,1969
,Probability and Information Theory II,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059817,"M. Behara, K. Krickeberg, J. Wolfowitz",9783540384854,296,1973
,Probability and Statistical Inference,Pearson,STEM,https://admin.elibrary.in.pearson.com/api/1.0/org/10032022/launchlibrary,Hogg,9780135189474,10th ed.,2021
,Probability and statistics for engineers and scientists ,Pearson,STEM,https://admin.elibrary.in.pearson.com/api/1.0/org/10032022/launchlibrary,Ronald E. Walpole...(et.al.),9789361597077,,2024
,Probability and Statistics for STEM,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02427-6,"E.N. Barron, J.G. Del Greco",9783031024276,,2020
,Probability and Statistics for STEM,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-38985-6,"E.N. Barron, J.G. Del Greco",9783031389856,2nd ed.,2024
,"Probability and Statistics with Reliability, Queuing and Computer Science Applications",Wiley,"Physical Sciences & Engineering, Electrical & Electronics Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/9781119285441,Trivedi,9781119285441,2nd ed.,2001
,Probability and the Art of Judgment,Cambridge University Press,"Art,Philosophy, Art: General Interest,Philosophy of Science",https://doi.org/10.1017/CBO9781139172394,Jeffrey,9781139172394,,2012
