langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Digital Logic Design,Elsevier,"Computers , Logic Design, Technology & engineering , Electronics ",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=294089&query=,"Holdsworth, Brian; Woods, Clive",9780080477305,4th ed.,2002
,"Digital logic, Computer Design",Pearson,Electronics & Communications,https://ebooks.elibrary.in.pearson.com/wr/launchbook.html?id=10032022,"Morris, M.",9789332586048,,2008
,Digital Representations of the Real World,Taylor & Francis,"Computer Science, Engineering & Technology, Computer Graphics & Visualization, Electrical & Electronic Engineering, Systems & Control Engineering",www.taylorfrancis.com/books/9780429161292,"Magnor , Marcus A.",9780429161292,,2015
,Digital Revolution,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02029-2,Bob Merritt,9783031020292,,2016
,Digital Signal Processing,CBS Publishers,Electrical & Electronics Engineering,https://www.eduport-global.com/product/digital-signal-processing50181109,Nagoor Kani,9789354664038,3rd ed.,2022
,Digital Signature Schemes,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0024619,Birgit Pfitzmann,9783540687122,1100,1996
,Digital System Verification,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-79815-3,"Lun Li, Mitchel Thornton",9783031798153,,2010
,Digital Systems,Pearson,STEM,https://admin.elibrary.in.pearson.com/api/1.0/org/10032022/launchlibrary,Tocci,9789356065802,12th ed.,2022
,Digital Systems from GATES to Microprocessors,New Age International,"Engineering , Electrical Engineering , Computer",http://elib4u.ipublishcentral.com/product/digital-systems-from-gates-to-microprocessors ,Sanjay K Bose,9788122470468,3rd ed.,2019
,Digital Technologies for Global Sourcing of Services,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-66834-1,"Ilan Oshri, Julia Kotlarsky, Leslie P. Willcocks",9783030668341,,2020
,Digital Tools for Qualitative Research,SAGE Publications Ltd,"Qualitative research, Data processing",https://doi.org/10.4135/9781473957671,Jessica Lester; Paul Dempster; Trena Paulus,9781473957671,,2014
,Digital Transformation and Global Society,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-65218-0,"Daniel A. Alexandrov, Alexander V. Boukhanovsky, Andrei V. Chugunov, Yury Kabanov, Olessia Koltsova, Ilya Musabirov",9783030652180,,2020
,Digital Transformation for a Sustainable Society in the 21st Century,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-39634-3,"Ilias O. Pappas, Patrick Mikalef, Yogesh K. Dwivedi, Letizia Jaccheri, John Krogstie, Matti Mäntymäki",9783030396343,,2020
,Digital TV and Wireless Multimedia Communication,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-3341-9,"Guangtao Zhai, Jun Zhou, Hua Yang, Ping An, Xiaokang Yang",9789811533419,,2020
,Digital-Twin-Enabled Smart Control Engineering,Synthesis Collection of Technology (R0),"Industry 4.0, IoT",https://doi.org/10.1007/978-3-031-22140-8,"Jairo Viola, YangQuan Chen",9783031221408,,2023
,Dilli Tha Jiska Naam,SAGE,History,https://evidya.sagepub.in/library/dilli-tha-jiska-naam?bookId=4350&siteName=evidya,Intizar Husain (Author),,,2017
,"Dimensional Reduction of Gauge Theories, Spontaneous Compactification and Model Building",Springer,Physics,http://dx.doi.org/10.1007/3-540-51917-3,"Y. A. Kubyshin, J. M. Mourão, G. Rudolph, I. P. Volobujev",9783540468608,349,1989
,Diophantine Approximation,Springer,Mathematics,http://dx.doi.org/10.1007/978-3-540-38645-2,Wolfgang M. Schmidt,9783540386452,785,1980
,Diophantine Approximation and Abelian Varieties,Springer,Mathematics,http://dx.doi.org/10.1007/978-3-540-48208-6,"Bas Edixhoven, Jan-Hendrik Evertse",9783540482086,1566,1993
,Diophantine Approximation and Transcendence Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0078704,Gisbert Wüstholz,9783540480235,1290,1987
,Diophantine Approximations and Diophantine Equations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0098246,Wolfgang M. Schmidt,9783540473749,1467,1991
,Diophantine Approximations and Value Distribution Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0072989,Paul Vojta,9783540474524,1239,1987
,"Dirac Kets, Gamow Vectors and Gel'fand Triplets",Springer,Physics,http://dx.doi.org/10.1007/3-540-51916-5,"A. Bohm, J. D. Dollard, M. Gadella",9783540468592,348,1989
,Dirac Operators in Riemannian Geometry,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/025/,Thomas Friedrich,9781470420802, ,2000
,Direct & Alternating Current Machinery,CBS Publishers,Electrical & Electronics Engineering,http://www.eduport-global.com/product/direct-alternating-current-machinery,Rosenblatt,9789388527392,2nd ed.,2020
,Direct and Inverse Problems in Wave Propagation and Applications,De Gruyter,"Applied Mathematics , Applied Mathematics",http://www.degruyter.com/isbn/9783110282283,"Melenk, Jens / Graham, Ivan / Langer, Ulrich / Sini, Mourad",9783110282283,,2013
,Direct Methods for Space Matrices,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-12676-7,"Ole Østerby, Zahari Zlatev",9783540386698,157,1983
,Direct Methods of Solving Multidimensional Inverse Hyperbolic Problems,De Gruyter,Analysis,http://www.degruyter.com/isbn/9783110960716,"Kabanikhin, Sergey I. / Satybaev, Abdigany D. / Shishlenin, Maxim A.",9783110960716,,2004
,"Directed Models of Polymers, Interfaces, and Clusters: Scaling and Finite-Size Properties",Springer,Physics,http://dx.doi.org/10.1007/BFb0016702,"V. Privman, N. M. Švrakić",9783540481201,338,1989
,Directions in Databases,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58235-5,David S. Bowers,9783540485803,826,1994
,Directions in Human Factors for Interactive Systems,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-10574-3,"Henry Ledgard, Andrew Singer, John Whiteside",9783540385523,103,1981
,Dirichlet Forms,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0074088,"Eugene Fabes, Masatoshi Fukushima, Leonard Gross, Carlos Kenig, Michael Röckner, Daniel W. Stroock",9783540481515,1563,1993
,Dirichlet Integrals on Harmonic Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0093376,Fumi-Yuki Maeda,9783540393016,803,1980
,Dirichlet Problem with L2-Boundary Data for Elliptic Linear Equations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0095750,Jan Chabrowski,9783540384007,1482,1991
,Dirichlet Series and Automorphic Forms,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0061201,André Weil,9783540365020,189,1971
,Disability in Comic Books and Graphic Narratives,Springer Nature,"Literature, Cultural and Media Studies",https://link.springer.com/openurl?genre=book&isbn=978-1-137-50111-0,"C. Foss, J. Gray, Zach Whalen",9781137501110,,2016
,Disability Interactions,Synthesis Collection of Technology (R0),Human Computer Interaction,https://doi.org/10.1007/978-3-031-03759-7,"Catherine Holloway, Giulia Barbareschi",9783031037597,,2022
,Discharge in Long Air Gaps — Modelling and applications,Institute of Physics Publishing ,"Physcis , Plasmas",https://iopscience.iop.org/book/978-0-7503-1236-3,"Beroual, A",9780750312370,,2015
,Disconjugacy,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0058618,W. A. Coppel,9783540369059,220,1971
,Disconnected Operation in a Distributed File System,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60627-0,James Jay Kistler,9783540485025,1002,1995
,Discontinuous Čebyšev Systems,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0071032,Roland Zielke,9783540354055,707,1979
,Discourse Analysis,SAGE Publications Ltd,Discourse analysis--Social aspects.,https://doi.org/10.4135/9781412983921,Cynthia Hardy; Nelson Phillips,9781412983921,,2002
,Discourse Analysis as Theory and Method,SAGE Publications Ltd,Discourse analysis.,https://doi.org/10.4135/9781849208871,Marianne W Jørgensen; Louise J Phillips,9781849208871,,2002
,Discourse and Narrative Methods,SAGE Publications Ltd,Research -- Methodology,https://doi.org/10.4135/9781473921764,Maria Tamboukou; Mona Livholts,9781473921764,,2015
,Discourse Processing,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02144-2,Manfred Stede,9783031021442,,2012
,Discourse Syntax,Cambridge University Press,Language and Linguistics,https://doi.org/10.1017/9781108557542,Dorgeloh/Wanner,9781108557542,,2022
,Discovering Cell Mechanisms,Cambridge University Press,"Philosophy,History, Philosophy of Science,History of Science: General Interest",https://doi.org/10.1017/CBO9781139164962,Bechtel,9781139164962,,2012
,Discovering Modern Set Theory. I: The Basics,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/008/,Winfried Just; Martin Weese,9781470420680,,1995
,Discovering Modern Set Theory. II: Set-Theoretic Tools for Every Mathematician,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/018/,Winfried Just; Martin Weese,9781470420758,,1997
,Discovery Science,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-61527-7,"Annalisa Appice, Grigorios Tsoumakas, Yannis Manolopoulos, Stan Matwin",9783030615277,,2020
,Discrete Differential Geometry,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/098/,Alexander I. Bobenko; Yuri B. Suris,9781470417932,,2008
,Discrete Distributions in Engineering and the Applied Sciences,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers, Fields, Waves and Electromagnetics",https://doi.org/10.1007/978-3-031-02425-2,"Rajan Chattamvelli, Ramalingam Shanmugam",9783031024252,,2020
,Discrete Geometry for Computer Imagery,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-62005-2,"Serge Miguet, Annick Montanvert, Stéphane Ubéda",9783540495956,1176,1996
,Discrete Math Workbook,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-42221-9,"Sergei Kurgalin, Sergei Borzunov",9783030422219,,2020
,Discrete Mathematics,Synthesis Collection of Technology (R0),Mathematics,https://doi.org/10.1007/978-3-031-30488-0,George Tourlakis,9783031304880,,2024
,Discrete Mathematics and Its Applications,McGraw Hill,Science,https://resolver.vitalsource.com/9789390727667/?brand=mcgrawhillindia.vitalsource.com  ,"Kenneth H. Rosen, Dr. Kamala Krithivasan",,8th ed.,2021
,Discrete Mathematics: With Graph Theory and Combinatorics,McGraw Hill,ComputerScience,https://resolver.vitalsource.com/9780071336406/?brand=mcgrawhillindia.vitalsource.com  ,Veerarajan,,,2006
,Discrete Quantum Mechanics,Institute of Physics Publishing ,"Physcis , Quantum science",https://iopscience.iop.org/book/978-1-6817-4125-3,"Williams, H T",9781681740614,,2015
,Discrete-Time Signal Processing: Pearson New International Edition,Pearson Education,"Engineering: Electrical, Engineering",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5174607,"Oppenheim, Alan V;Schafer, Ronald W.",9781292038155,3rd ed.,2014
,Discretization Methods for Stable Initial Value Problems,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0071438,Eckart Gekeler,9783540387633,1044,1984
