langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,"Instrumentation, Measurement and Analysis",McGraw Hill,Electronics,https://resolver.vitalsource.com/9789385965005/?brand=mcgrawhillindia.vitalsource.com  ,Nakra & Chaudhary,,4th ed.,2016
,"Instrumentation: Theory and Practice, Part 1",Synthesis Collection of Technology (R0),Mechanical Engineering,https://doi.org/10.1007/978-3-031-15246-7,Issam Abu-Mahfouz,9783031152467,,2022
,"Instrumentation: Theory and Practice, Part 2",Synthesis Collection of Technology (R0),Materials Science,https://doi.org/10.1007/978-3-031-79211-3,Issam Abu-Mahfouz,9783031792113,,2022
,Integer Programming,Springer Nature,Mathematics and Statistics,https://doi.org/10.1007/978-3-319-11008-0,"Michele Conforti, Gérard Cornuéjols, Giacomo Zambelli",9783319110080,,2014
,Integer Programming and Combinatorial Optimization,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-45771-6,"Daniel Bienstock, Giacomo Zambelli",9783030457716,,2020
,"Integer Programming and Combinatorial Optimization: 4th International IPCO Conference Copenhagen, Denmark",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-59408-6,"Egon Balas, Jens Clausen",9783540492450,920,1995
,"Integer Programming and Combinatorial Optimization: 5th International IPCO Conference Vancouver, British Columbia, Canada",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61310-2,"William H. Cunningham, S. Thomas McCormick, Maurice Queyranne",9783540684534,1084,1996
,Integrable Models and Strings,Springer,Physics,http://dx.doi.org/10.1007/3-540-58453-6,"Anton Alekseev, Antero Hietamäki, Katri Huitu, Alexei Morozov, Antti Niemi",9783540488101,436,1994
,Integrable Quantum Field Theories,Springer,Physics,http://dx.doi.org/10.1007/3-540-11190-5,"J. Hietarinta, C. Montonen",9783540389767,151,1982
,Integrable Systems and Applications,Springer,Physics,http://dx.doi.org/10.1007/BFb0035656,"M. Balabane, P. Lochak, C. Sulem",9783540467144,342,1989
,Integrable Systems and Quantum Groups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0094791,"Ron Donagi, Boris Dubrovin, Edward Frenkel, Emma Previato",9783540477068,1620,1996
,Integrable Systems in the realm of Algebraic Geometry,Springer,Mathematics,http://dx.doi.org/10.1007/978-3-662-21535-7,Pol Vanhaecke,9783662215357,1638,1996
,Integral,Synthesis Collection of Technology (R0),General Topics for Engineers,https://doi.org/10.1007/978-3-031-02401-6,Steven G. Krantz,9783031024016,,2011
,Integral Equation Method in Transonic Flow,Springer,Physics,http://dx.doi.org/10.1007/3-540-11499-8,Pradip Niyogi,9783540391999,157,1982
,Integral Equation Methods for Electromagnetic and Elastic Waves,Synthesis Collection of Technology (R0),"Fields, Waves and Electromagnetics",https://doi.org/10.1007/978-3-031-01707-0,"Weng Chew, Mei-Song Tong, Bin HU",9783031017070,,2009
,Integral Operators in Potential Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0091035,Josef Král,9783540382881,823,1980
,Integral Representations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0063058,"Irving Reiner, Klaus W. Roggenkamp",9783540350071,744,1979
,Integral Representations and Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0092485,Klaus W. Roggenkamp,9783540387893,882,1981
,Intégrales Exponentielles,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0096004,Edmond Combet,9783540392729,937,1982
,Intégrales Singulières,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0070445,Antoni Zygmund,9783540366607,204,1971
,"Integrals of Lebesgue, Denjoy, Perron, and Henstock",American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/004/,Russell A. Gordon,9781470420666, ,1999
,Integrated Business Information Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-662-59811-5,Klaus-Dieter Gronwald,9783662598115,,2020
,Integrated Coastal Resilience,Synthesis Collection of Technology (R0),Oceanography,https://doi.org/10.1007/978-3-031-68153-0,"C. Reid Nichols, Lynn Donelson Wright, Gary Zarillo",9783031681530,,2025
,Integrated Formal Methods,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-63461-2,"Brijesh Dongol, Elena Troubitsyna",9783030634612,,2020
,Integrated Pest and Disease Management in Greenhouse Crops,Springer Netherlands,"Agriculture, Biogeography, Ecology",http://link.springer.com/10.1007/0-306-47585-5,"Albajes, R. ",9780306475856,,1999
,Integrated Photonics - Fundamentals,Wiley,"Physical Sciences & Engineering, Electrical & Electronics Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/0470861401,Lifante,9780470861400,,2003
,Integrated Process Design and Operational Optimization via Multiparametric Programming,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02089-6,"Baris Burnak, Nikolaos A. Diangelakis, Efstratios N. Pistikopoulos",9783031020896,,2020
,Integrated Solid Waste Management +CD - a Life Cycle Inventory,Wiley,"Earth, Space & Environmental Sciences, Environmental Studies",https://onlinelibrary.wiley.com/doi/book/10.1002/9780470999677,McDougall,9780470999677,,2001
,Integrated Terrestrial and Non-Terrestrial Networks,Synthesis Collection of Technology (R0),Communications Engineering,https://doi.org/10.1007/978-3-031-63705-6,"Muhammad Ali Jamshed, Ali Nauman",9783031637056,,2025
,Integrated Test Analysis Process for Structural Dynamic Systems,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-79729-3,Robert N. Coppolino,9783031797293,,2020
,Integrated Time-Based Signal Processing Circuits for Harsh Radiation Environments,Synthesis Collection of Technology (R0),Circuits and Systems,https://doi.org/10.1007/978-3-031-40620-1,"Arijit Karmakar, Valentijn De Smedt, Paul Leroux",9783031406201,,2024
,Integrated Uncertainty in Knowledge Modelling and Decision Making,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-62509-2,"Van-Nam Huynh, Tomoe Entani, Chawalit Jeenanunta, Masahiro Inuiguchi, Pisal Yenradee",9783030625092,,2020
,Integrated Water Resources Management,CBS Publishers,Civil,https://www.eduport-global.com/product/integrated-water-resources-management-pb,M M Sarbhukan,9789389185973,,2020
,Integrating Analyses in Mixed Methods Research,SAGE Publications Ltd,Mixed Methods Research,https://doi.org/10.4135/9781526417190,Patricia Bazeley,9781526485595,,2017
,Integrating Qualitative and Quantitative Methods,SAGE Publications Ltd,Quantitative Methods,https://doi.org/10.4135/9781544304533,David Morgan,9781544304533,,2014
,Integrating Symbolic Mathematical Computation and Artificial Intelligence,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60156-2,"Jacques Calmet, John A. Campbell",9783540495338,958,1995
,"Integration of Constraint Programming, Artificial Intelligence, and Operations Research",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-58942-4,"Emmanuel Hebrard, Nysret Musliu",9783030589424,,2020
,Integration Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0098940,"A. J. E. M. Janssen, P. Steen",9783540389378,1078,1984
,Integration Theory (with Special Attention to Vector Measures),Springer,Mathematics,http://dx.doi.org/10.1007/BFb0069346,Klaus Bichteler,9783540383697,315,1973
,Integrity Constraints on Rich Data Types,Synthesis Collection of Technology (R0),Database Management,https://doi.org/10.1007/978-3-031-27177-9,"Shaoxu Song, Lei Chen",9783031271779,,2023
,Integrity Primitives for Secure Information Systems,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60640-8,"Antoon Bosselaers, Bart Preneel",9783540485179,1007,1995
,Intellectual Property Law for Engineers and Scientists,Wiley,"Law & Criminology, Law",https://onlinelibrary.wiley.com/doi/book/10.1002/0471697400,Rockman,9780471697404,,2004
,Intelligent Agents,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58855-8,"Michael J. Wooldridge, Nicholas R. Jennings",9783540491293,890,1995
,"Intelligent Agents II Agent Theories, Architectures, and Languages",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60805-2,"Michael Wooldridge, Jörg P. Müller, Milind Tambe",9783540495949,1037,1996
,Intelligent Autonomous Robotics,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01544-1,Peter Stone,9783031015441,,2007
,Intelligent Computer Mathematics,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-53518-6,"Christoph Benzmüller, Bruce Miller",9783030535186,,2020
,"Intelligent Computing for Interactive System Design: Statistics, Digital Signal Processing, and Machine Learning in Practice",Association for Computing Machinery,Computer Science,https://dl.acm.org/citation.cfm?id=3447404,"Parisa Eslambolchilar, Andreas Komninos, and Mark Dunlop",9781450390286,,2021
,Intelligent Computing Methodologies,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-60796-8,"De-Shuang Huang, Prashan Premaratne",9783030607968,,2020
,Intelligent Computing Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-43364-2,"Carlos Brito-Loeza, Arturo Espinosa-Romero, Anabel Martin-Gonzalez, Asad Safi",9783030433642,,2020
,Intelligent Computing Theories and Application,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-60799-9,"De-Shuang Huang, Vitoantonio Bevilacqua, Abir Hussain",9783030607999,,2020
,Intelligent Computing Theories and Application,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-60802-6,"De-Shuang Huang, Kang-Hyun Jo",9783030608026,,2020
,Intelligent Data Engineering and Automated Learning – IDEAL 2020,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-62362-3,"Cesar Analide, Paulo Novais, David Camacho, Hujun Yin",9783030623623,,2020
,Intelligent Data Engineering and Automated Learning – IDEAL 2020,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-62365-4,"Cesar Analide, Paulo Novais, David Camacho, Hujun Yin",9783030623654,,2020
,Intelligent Human Computer Interaction,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-44689-5,"Uma Shanker Tiwary, Santanu Chaudhury",9783030446895,,2020
,Intelligent Information and Database Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-3380-8,"Paweł Sitek, Marcin Pietranik, Marek Krótkiewicz, Chutimet Srinilta",9789811533808,,2020
,Intelligent Information and Database Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-41964-6,"Ngoc Thanh Nguyen, Kietikul Jearanaitanakij, Ali Selamat, Bogdan Trawiński, Suphamit Chittayasothorn",9783030419646,,2020
,Intelligent Information and Database Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-42058-1,"Ngoc Thanh Nguyen, Kietikul Jearanaitanakij, Ali Selamat, Bogdan Trawiński, Suphamit Chittayasothorn",9783030420581,,2020
