langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Jets in Extragalactic Radio Sources,Springer,Physics,http://dx.doi.org/10.1007/3-540-57164-7,"Hermann-Josef Röser, Klaus Meisenheimer",9783540479253,421,1993
,Jewellery in the Age of Modernism 1918-1940,Bloomsbury Design Library 2020 Collection,Jewelry,https://doi.org/10.5040/9781501326820?locatt=label:secondary_bloomsburyVisualArts,Simon Bliss,9781501326820,,2018
,Job Scheduling Strategies for Parallel Processing,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-63171-0,"Dalibor Klusáček, Walfredo Cirne, Narayan Desai",9783030631710,,2020
,"Job Scheduling Strategies for Parallel Processing: IPPS '95 Workshop Santa Barbara, CA, USA",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60153-8,"Dror G. Feitelson, Larry Rudolph",9783540494591,949,1995
,"Job Scheduling Strategies for Parallel Processing: IPPS '96 Workshop Honolulu, Hawaii",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0022283,"Dror G. Feitelson, Larry Rudolph",9783540707103,1162,1996
,John Heskett Reader,Bloomsbury Design Library,Design,https://doi.org/10.5040/9781474221290?locatt=label:secondary_bloomsburyVisualArts,Clive Dilnot,9781474221290,,2016
,Joint Source Channel Coding Using Arithmetic Codes,Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-01675-2,"Bi Dongsheng, Khalid Sayood, Michael Hoffman",9783031016752,,2010
,Joint Source-Channel Video Transmission,Synthesis Collection of Technology (R0),Signal Processing and Analysis,https://doi.org/10.1007/978-3-031-02244-9,"Fan Zhai, Aggelos Katsaggelos",9783031022449,,2007
,Jordan Canonical Form : Application to Differential Equations,Synthesis Collection of Technology (R0),General Topics for Engineers,https://doi.org/10.1007/978-3-031-02395-8,Steven H. Weintraub,9783031023958,,2008
,Jordan Canonical Form : Theory and Practice,Synthesis Collection of Technology (R0),General Topics for Engineers,https://doi.org/10.1007/978-3-031-02398-9,Steven H. Weintraub,9783031023989,,2009
,Jordan Pairs,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080843,Ottmar Loos,9783540374992,460,1975
,Jordan Triple Systems by the Grid Approach,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0078217,Erhard Neher,9783540479215,1280,1987
,Journées d’Analyse Non Linéaire,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0061794,"Philipp Bénilan, Jacques Robert",9783540357568,665,1978
,Journées de Statistique des Processus Stochastiques,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0063258,"Didier Dacunha-Castelle, Bernard Cutsem",9783540359258,636,1978
,Journey into Reciprocal Space — A crystallographer’s perspective,Institute of Physics Publishing ,"Physcis , Atomic and molecular physics",https://iopscience.iop.org/book/978-1-6817-4621-0,"Glazer, A M",9781681746203,,2017
,Journey into Security Certification,Synthesis Collection of Technology (R0),Artificial Intelligence,https://doi.org/10.1007/978-3-031-59724-4,"Marco Anisetti, Claudio Agostino Ardagna, Ernesto Damiani, Nabil El Ioini",9783031597244,,2025
,Journey Through Qualitative Research,SAGE Publications Ltd,Qualitative Research,https://doi.org/10.4135/9781529716733,Gaudet,9781529716733,,2018
,Judgment Aggregation,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01568-7,"Davide Grossi, Gabriella Pigozzi",9783031015687,,2014
,Just Technology,Synthesis Collection of Technology (R0),General Topics for Engineers,https://doi.org/10.1007/978-3-031-79500-8,"Thomas Siller, Gearold Johnson",9783031795008,,2018
,Just Technology,Synthesis Collection of Technology (R0),General Topics for Engineers,https://doi.org/10.1007/978-3-031-85032-5,"Thomas Siller, Gearold Johnson",9783031850325,2nd ed.,2025
,Kähler-Einstein Metrics and Integral Invariants,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0078084,Akito Futaki,9783540391722,1314,1988
,Kan extensions in Enriched Category Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060485,Eduardo J. Dubuc,9783540363071,145,1970
,Kant and the Interests of Reason,De Gruyter,"Selected Philosophers , Selected Philosophers",http://www.degruyter.com/isbn/9783110423228,"Raedler, Sebastian",9783110423228,,2015
,Kant’s Lectures / Kants Vorlesungen,De Gruyter,"History of Philosophy , History of Philosophy",http://www.degruyter.com/isbn/9783110351538,"Dörflinger, Bernd / Marques, Ubirajara Rancan de Azevedo / Louden, Robert / La Rocca, Claudio",9783110351538,,2015
,Kant’s Theory of Biology,De Gruyter,"History of Philosophy , History of Philosophy",http://www.degruyter.com/isbn/9783110225792,"Goy, Ina / Watkins, Eric",9783110225792,,2014
,Karyasthal Par Bhavnatmak Buddhimatta,SAGE,"Business & Management, Social/Personality Development",https://evidya.sagepub.in/library/karyasthal-par-bhavnatmak-buddhimatta?bookId=3405&siteName=evidya,Dalip Singh,,,2017
,Kaun Dhokha Deta Hai aur Kaise?,SAGE,"Business & Management, Business Ethics",https://evidya.sagepub.in/library/kaun-dhokha-deta-hai-aur-kaise??bookId=3422&siteName=evidya,Robin Banerjee,,,2018
,Kazhdan-Lusztig Cells in Certain Affine Weyl Groups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0074968,Jian-Yi Shi,9783540397809,1179,1986
,Key 5G Physical Layer Technologies,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-51441-9,Douglas H. Morais,9783030514419,,2020
,Key Concepts and Techniques in GIS,SAGE Publications Ltd,Geographic information systems,https://doi.org/10.4135/9780857024442,Jochen Albrecht,9780857024442,,2007
,Key Concepts in Ethnography,SAGE Publications Ltd,"Ethnology, Philosophy",https://doi.org/10.4135/9781446268308,Karen O'Reilly,9781446268308,,2009
,Key Concepts in Feminist Theory and Research,SAGE Publications Ltd,Feminist theory,https://doi.org/10.4135/9780857024459,Christina Hughes,9780857024459,,2002
,Key Concepts in Social Research,SAGE Publications Ltd,"Social sciences,  Research",https://doi.org/10.4135/9781849209397,Judy Payne; Geoff Payne,9781849209397,,2004
,Key Issues Regarding Digital Libraries,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02283-8,"Rao Shen, Marcos André Gonçalves, Edward A. Fox",9783031022838,,2013
,Key Nuclear Reaction Experiments — Discoveries and consequences,Institute of Physics Publishing ,"Physcis , Particle and nuclear physics",https://iopscience.iop.org/book/978-0-7503-1173-1,"Paetz gen. Schieck, H",9780750311748,,2015
,Key Research and Study Skills in Psychology,SAGE Publications Ltd,"Psychology, Examinations",https://doi.org/10.4135/9781446269510,Sieglinde McGee,9781446269510,,2010
,Keyword Search in Databases,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-79426-1,"Jeffrey Xu Yu, Lijun Chang, Lu Qin",9783031794261,,2010
,Keywords In and Out of Context,Synthesis Collection of Technology (R0),Computer Science,https://doi.org/10.1007/978-3-031-32530-4,Betsy Van der Veer Martens,9783031325304,,2023
,Keywords in Qualitative Methods,SAGE Publications Ltd,Qualitative research,https://doi.org/10.4135/9781849209403,Michael Bloor; Fiona Wood,9781849209403,,2006
,Khadi,SAGE,"South Asia Studies, Communication & Media Studies",https://evidya.sagepub.in/library/khadi?bookId=4312&siteName=evidya,Peter Gonsalves,,,2018
,KI 2020: Advances in Artificial Intelligence,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-58285-2,"Ute Schmid, Franziska Klügl, Diedrich Wolter",9783030582852,,2020
,KI-94: Advances in Artificial Intelligence,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58467-6,"Bernhard Nebel, Leonie Dreschler-Fischer",9783540489795,861,1994
,KI-95: Advances in Artificial Intelligence,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60343-3,"Ipke Wachsmuth, Claus-Rainer Rollinger, Wilfried Brauer",9783540449447,981,1995
,KI-96: Advances in Artificial Intelligence,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61708-6,"Günther Görz, Steffen Hölldobler",9783540706694,1137,1996
,Kid Comic Strips,Springer Nature,"Literature, Cultural and Media Studies",https://link.springer.com/openurl?genre=book&isbn=978-1-137-55580-9,Ian Gordon,9781137555809,,2016
,Kinetic Theories and the Boltzmann Equation,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0071876,Carlo Cercignani,9783540387770,1048,1984
,"Kittel's Introduction to Solid State Physics,",Wiley India,Sciences,https://ebooks.wileyindia.com/product-details/282457,Kittel,9788126596010,9th ed.,2020
,Kleinian Groups and Related Topics,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0067066,"Daniel M. Gallo, R. Michael Porter",9783540394266,971,1983
,Knot Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0062967,Jean-Claude Hausmann,9783540357056,685,1978
,Knot Theory and Manifolds,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0075007,Dale Rolfsen,9783540396161,1144,1985
,Knowing Children,SAGE Publications Ltd,"Children, Research Methodology",https://doi.org/10.4135/9781412984706,Gary A. Fine; Kent L. Sandstrom,9781412984706,,1988
,Knowledge Acquisition for Knowledge-Based Systems,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57253-8,"N. Aussenac, G. Boy, B. Gaines, M. Linster, J. -G. Ganascia, Y. Kodratoff",9783540479963,723,1993
,"Knowledge Discovery, Knowledge Engineering and Knowledge Management",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-49559-6,"Ana Fred, Ana Salgado, David Aveiro, Jan Dietz, Jorge Bernardino, Joaquim Filipe",9783030495596,,2020
,"Knowledge Discovery, Knowledge Engineering and Knowledge Management",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-66196-0,"Ana Fred, Ana Salgado, David Aveiro, Jan Dietz, Jorge Bernardino, Joaquim Filipe",9783030661960,,2020
