langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,"Bharat ka Samvidhan, Vrittik Acharniti aur Manav Adhikar",SAGE,Vocational & Professional Studies,"https://evidya.sagepub.in/library/bharat-ka-samvidhan,-vrittik-acharniti-aur-manav-adhikar?bookId=3615&siteName=evidya",Praveenkumar Mellalli,,,2016
,Bharat ki Videsh Neeti,SAGE,"International Relations, South Asia Studies",https://evidya.sagepub.in/library/bharat-ki-videsh-neeti?bookId=2981&siteName=evidya,Rajiv Sikri,,,2016
,Bharat Mein Dalit,SAGE,"Economics & Development Studies, Class & Inequality",https://evidya.sagepub.in/library/bharat-mein-dalit?bookId=3438&siteName=evidya,Sukhadeo Thorat,,,2016
,Bharat Mein Gharelu Hinsa,SAGE,"Gender & Sexuality Studies, Sociology of Gender",https://evidya.sagepub.in/library/bharat-mein-gharelu-hinsa?bookId=3297&siteName=evidya,Rinki Bhattacharya,,,2016
,Bharat Mein Jaati Evam Prajaati,SAGE,"Sociology, Political Science (General)",https://evidya.sagepub.in/library/bharat-mein-jaati-evam-prajaati?bookId=3311&siteName=evidya,G. S. Ghurye,,,2016
,Bharat mein Jansankhya Sambandhi Mudde,SAGE,"Economics & Development Studies, Urban Studies",https://evidya.sagepub.in/library/bharat-mein-jansankhya-sambandhi-mudde?bookId=4408&siteName=evidya,Krishnamurthy Srinivasan,,,2016
,Bharat mein Matdan Vyavhar ka Mapan,SAGE,"Political Psychology, Sociological Research Methods",https://evidya.sagepub.in/library/bharat-mein-matdan-vyavhar-ka-mapan?bookId=3495&siteName=evidya,Sanjay Kumar,,,2016
,Bharat mein Rajneetik Andolano ka Samkaleen Itihaas,SAGE,"Political Science (General), Sociology",https://evidya.sagepub.in/library/bharat-mein-rajneetik-andolano-ka-samkaleen-itihaas?bookId=3464&siteName=evidya,Ajay Gudavarthy,,,2016
,Bharat Mein Sukshma Vitt,SAGE,"Financial Economics, Development Economics",https://evidya.sagepub.in/library/bharat-mein-sukshma-vitt?bookId=3298&siteName=evidya,K G. Karmakar,,,2016
,Bharateey Yuva aur Chunavi Rajneeti,SAGE,"Political Science (General), Asian Politics",https://evidya.sagepub.in/library/bharateey-yuva-aur-chunavi-rajneeti?bookId=3536&siteName=evidya,Sanjay Kumar,,,2016
,Bhartiya Arthvyawastha ka Sankaraman Kaal,SAGE,"Economics & Development Studies, ",https://evidya.sagepub.in/library/bhaarateey-arthavyavastha-ka-sankraman-kaal?bookId=4409&siteName=evidya,S  Janakrajan,,,2016
,Bhartiya Itihaas Ka Adhyayan Ek Parichay,SAGE,"History, Sociology",https://evidya.sagepub.in/library/bhartiya-itihaas-ka-adhyayan-ek-parichay?bookId=4420&siteName=evidya,Late Damodar Dharmanand Kosambi,,,2016
,Bhartiya Media Vyavsay,SAGE,"Business & Management, Communication & Media Studies",https://evidya.sagepub.in/library/bhartiya-media-vyavsay?bookId=2979&siteName=evidya,Vanita Kohli-Khandekar,,,2017
,Bhartiya Prashasan ,SAGE,"Political Science & International Relations, Public Policy & Public Administration",https://evidya.sagepub.in/library/bhartiya-prashasan?bookId=3629&siteName=evidya,Bidyut Chakrabarty,,,2017
,Bhartiya Rashtravad ki Samajik Prishthbhoomi,SAGE,"Sociology, Political Science (General)",https://evidya.sagepub.in/library/bhartiya-rashtravad-ki-samajik-prishthbhoomi?bookId=3460&siteName=evidya,A. R. Desai,,,2017
,Bhartiya Sena me Netritv,SAGE,Asian History,https://evidya.sagepub.in/library/bhartiya-sena-me-netritv?bookId=3398&siteName=evidya,V K Singh,,,2017
,Bhartiya Uccha Shiksha ke Paanch Dashak,SAGE,"Planning, Urban Planning",https://evidya.sagepub.in/library/bhartiya-uccha-shiksha-ke-paanch-dashak?bookId=3312&siteName=evidya,Pawan Agarwal,,,2017
,Bias and Social Aspects in Search and Recommendation,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-52485-2,"Ludovico Boratto, Stefano Faralli, Mirko Marras, Giovanni Stilo",9783030524852,,2020
,Bifurcation and Nonlinear Eigenvalue Problems,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0090424,"C. Bardos, J. M. Lasry, M. Schatzman",9783540386377,782,1980
,Bifurcation Dynamics of a Damped Parametric Pendulum,Synthesis Collection of Technology (R0),"Engineering, Nanotechnology",https://doi.org/10.1007/978-3-031-79645-6,"Yu Guo, Albert C.J. Luo",9783031796456,,2020
,Bifurcation of Extremals in Optimal Control,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077060,Jacob Kogan,9783540470656,1216,1986
,Bifurcation Theory and Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0098592,Luigi Salvadori,9783540388128,1057,1984
,Bifurcations of Planar Vector Fields: Nilpotent Singularities and Abelian Integrals,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0098353,"Freddy Dumortier, Robert Roussarie, Jorge Sotomayor, Henryk Żaładek",9783540384335,1480,1991
,"Bifurcations of Planar Vector Fields: Proceedings of a Meeting held in Luminy, France",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0085387,"Jean-Pierre Françoise, Robert Roussarie",9783540467229,1455,1990
,Big Data,McGraw Hill,Computer Science,https://resolver.vitalsource.com/9789353167967/?brand=mcgrawhillindia.vitalsource.com  ,Maheshwari,,2nd ed.,2019
,Big Data,McGraw Hill,Computer Science,https://resolver.vitalsource.com/9789352604548/?brand=mcgrawhillindia.vitalsource.com  ,Maheshwari,,,2017
,Big Data – BigData 2020,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59612-5,"Surya Nepal, Wenqi Cao, Aziz Nasridinov, MD Zakirul Alam Bhuiyan, Xuan Guo, Liang-Jie Zhang",9783030596125,,2020
,Big Data 2.0 Processing Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-44187-6,Sherif Sakr,9783030441876,,2020
,Big Data Analytics,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-66665-1,"Ladjel Bellatreche, Vikram Goyal, Hamido Fujita, Anirban Mondal, P. Krishna Reddy",9783030666651,,2020
,Big Data Analytics and Artificial Intelligence Against COVID-19: Innovation Vision and Approach,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-55258-9,"Aboul-Ella Hassanien, Nilanjan Dey, Sally Elghamrawy",9783030552589,,2020
,Big Data Analytics and Knowledge Discovery,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59065-9,"Min Song, Il-Yeol Song, Gabriele Kotsis, A Min Tjoa, Ismail Khalil",9783030590659,,2020
,Big Data Analytics for Time-Critical Mobility Forecasting,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-45164-6,"George A. Vouros, Gennady Andrienko, Christos Doulkeridis, Nikolaos Pelekis, Alexander Artikis, Anne-Laure Jousselme, Cyril Ray, Jose Manuel Cordero, David Scarlatti",9783030451646,,2020
,Big Data and Analytics,Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/282477,"Seema Acharya, Subhashini Chellappan",9788126588367,2nd ed.,2019
,Big Data and Security,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-7530-3,"Yuan Tian, Tinghuai Ma, Muhammad Khurram Khan",9789811575303,,2020
,Big Data in Emergency Management: Exploitation Techniques for Social and Mobile Data,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-48099-8,Rajendra Akerkar,9783030480998,,2020
,Big Data Integration,Synthesis Collection of Technology (R0),"Data Structures, Information Theory",https://doi.org/10.1007/978-3-031-01853-4,"Xin Luna Dong, Divesh Srivastava",9783031018534,,2015
,Big Data Management and Analytics,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-61627-4,"Ralf-Detlef Kutsche, Esteban Zimányi",9783030616274,,2020
,Big Data Preprocessing,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-39105-8,"Julián Luengo, Diego García-Gil, Sergio Ramírez-Gallego, Salvador García, Francisco Herrera",9783030391058,,2020
,"Big Data, Machine Learning, and Applications",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-62625-9,"Ripon Patgiri, Sivaji Bandyopadhyay, Malaya Dutta Borah, Dalton Meitei Thounaojam",9783030626259,,2020
,Big Picture,Synthesis Collection of Technology (R0),Astronomy and Cosmology,https://doi.org/10.1007/978-3-031-02080-3,John Beaver,9783031020803,,2020
,Bihar ki Chunavi Rajneeti,SAGE,Politics,https://evidya.sagepub.in/library/bihar-ki-chunavi-rajniti?bookId=4410&siteName=evidya,Sanjay Kumar,,,2017
,Billingsley Dimension in Probability Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0091622,Helmut Cajar,9783540386384,892,1981
,Binary Code Fingerprinting for Cybersecurity,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-34238-8,"Saed Alrabaee, Mourad Debbabi, Paria Shirani, Lingyu Wang, Amr Youssef, Ashkan Rahimian, Lina Nouh, Djedjiga Mouheb, He Huang, Aiman Hanna",9783030342388,,2020
,Bioastronomy The Search for Extraterrestial Life — The Exploration Broadens,Springer,Physics,http://dx.doi.org/10.1007/3-540-54752-5,"Jean Heidmann, Michael J. Klein",9783540464471,390,1991
,Biochemical Engineering,CBS Publishers,Biochemical Engineering and Biotechnology,https://eduport-global.com/product/biochemical-engineering50090868,Bailey,9789388327251,,2020
,Biochemistry,McGraw Hill,Science,https://resolver.vitalsource.com/9780071322188/?brand=mcgrawhillindia.vitalsource.com  ,Rastogi,,3rd ed.,2011
,Bioinformatics,Synthesis Collection of Technology (R0),"Genetics, Genomics",https://doi.org/10.1007/978-3-031-20017-5,"Khalid Sayood, Hasan H. Otu",9783031200175,,2022
