langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Combinatorial Theory Seminar Eindhoven University of Technology,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0057319,Jacobus H. Lint,9783540383161,382,1974
,Combinatorics and Computer Science,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61576-8,"Michel Deza, Reinhardt Euler, Ioannis Manoussakis",9783540706274,1120,1996
,Combinatorics and Graph Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0092249,Siddani Bhaskara Rao,9783540470373,885,1981
,Combinatorics on Traces,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-53031-2,Volker Diekert,9783540463184,454,1990
,"Combinatorics: Room Squares, Sum-Free Sets, Hadamard Matrices",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0069907,"W. D. Wallis, Jennifer Seberry Wallis, Anne Penfold Street",9783540379942,292,1972
,"Combinators and Functional Programming Languages Thirteenth Spring School of the LITP Val d'Ajol, France, May 6–10, 1985 Proceedings",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-17184-3,"Guy Cousineau, Pierre-Louis Curien, Bernard Robinet",9783540472537,242,1986
,Combined Finite-Discrete Element Method,Wiley,"Physical Sciences & Engineering, Mechanical Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/0470020180,Munjiza,9780470020180,,2004
,Combustion,Academic Press,Energy ,https://www.sciencedirect.com/science/book/9780124079137,"Glassman, Irvin",,5th ed.,2014
,Comets to Cosmology,Springer,Physics,http://dx.doi.org/10.1007/BFb0118781,Andrew Lawrence,9783540390671,297,1988
,Comics as Communication,Springer Nature,"Literature, Cultural and Media Studies",https://link.springer.com/openurl?genre=book&isbn=978-3-030-29722-0,Paul Fisher Davies,9783030297220,,2019
,Comics Memory,Springer Nature,"Literature, Cultural and Media Studies",https://link.springer.com/openurl?genre=book&isbn=978-3-319-91746-7,"Maaheen Ahmed, Benoît Crucifix",9783319917467,,2018
,Commercializing Successful Biomedical Technologies,Cambridge University Press,"Engineering,Life Sciences, Biomedical Engineering,Biotechnology",https://doi.org/10.1017/CBO9780511791345,Mehta,9780511791345,,2012
,Common Ground in Electronically Mediated Conversation,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02184-8,Andrew Monk,9783031021848,,2009
,Communicating Social Science Research to Policy Makers,SAGE Publications Ltd,"Social sciences, Research",https://doi.org/10.4135/9781412983686,Roger J. Vaughan; Terry F. Buss,9781412983686,,1998
,Communication and Agreement Abstractions for Fault-Tolerant Asynchronous Distributed Systems,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02000-1,Michel Raynal,9783031020001,,2010
,Communication and Cooperation in Agent Systems,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61044-8,Afsaneh Haddadi,9783540498766,1056,1996
,Communication Networks : A Concise Introduction,Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-79986-0,"Jean Walrand, Shyam Parekh",9783031799860,,2010
,Communication Networks : A Concise Introduction,Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-79281-6,"Jean Walrand, Shyam Parekh",9783031792816,2nd ed.,2018
,Communication Protocols,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-50405-2,Drago Hercog,9783030504052,,2020
,Communication Research Statistics,SAGE Publications Ltd,Research Statistics,https://doi.org/10.4135/9781412983693,John C. Reinard,9781412983693,,2006
,Communication Skills for Engineers and Scientists,PHI,Humanaties,https://elibrary.phindia.com/ebooks/reader/9789354437229,"Sharma, Sangeeta , Mishra, Binod",9789354437229,,2016
,Communication Systems,Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/368485,Haykin,9789354640957,5th ed.,2022
,Communication Technologies for Vehicles,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-66030-7,"Francine Krief, Hasnaâ Aniss, Léo Mendiboure, Serge Chaumette, Marion Berbineau",9783030660307,,2020
,Communication Theory and Research,SAGE Publications Ltd,Communication,https://doi.org/10.4135/9780857024374,Peter Golding; Els De Bens; Denis McQuail,9780857024374,,2006
,Communications and Networking,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-41114-5,"Honghao Gao, Zhiyong Feng, Jun Yu, Jun Wu",9783030411145,,2020
,Communications and Networking,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-41117-6,"Honghao Gao, Zhiyong Feng, Jun Yu, Jun Wu",9783030411176,,2020
,Communities of Computing: Computer Science and Society in the ACM,Association for Computing Machinery,History of Computing,https://dl.acm.org/citation.cfm?id=2973856,Thomas J. Misa,9781970001860,,2016
,Community detection and mining in social media,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01900-5,"Lei Tang, Huan Liu",9783031019005,,2010
,Community Energy Networks With Storage,Springer Nature,Energy,https://link.springer.com/openurl?genre=book&isbn=978-981-287-652-2,"Kaveh Rajab Khalilpour, Anthony Vassallo",9789812876522,,2016
,Community Search over Big Graphs,Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies, Components, Circuits, Devices and Systems, Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-01874-9,"Xin Huang, Laks V.S. Lakshmanan, Jianliang Xu",9783031018749,,2019
,Community-Based Participatory Research,SAGE Publications Ltd,Participatory Research,https://doi.org/10.4135/9781452244181,Karen Hacker,9781452244181,,2013
,Community-Based Qualitative Research,SAGE Publications Ltd,Qualitative Research,https://doi.org/10.4135/9781071802809,Holton,9781071802809,,2017
,Commutative Algebra,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0085532,"Winfried Bruns, Aron Simis",9783540471363,1430,1990
,Commutative Coherent Rings,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0084570,Sarah Glaz,9783540461593,1371,1989
,Commutative Formal Groups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0070554,Michel Lazard,9783540374312,443,1975
,Commutative group schemes,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0097479,F. Oort,9783540371717,15,1966
,Commutative Rings whose Finitely Generated Modules Decompose,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0069021,Willy Brandal,9783540351818,723,1979
,Commuting Nonselfadjoint Operators in Hilbert Space,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0078925,"Moshe S. Livšic, Leonid L. Waksman",9783540478775,1272,1987
,Compact Right Topological Semigroups and Generalizations of Almost Periodicity,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0061381,"John F. Berglund, Hugo D. Junghenn, Paul Milnes",9783540357599,663,1978
,Compact Semitopological Semigroups and Weakly Almost Periodic Functions,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0073920,"J. F. Berglund, K. H. Hofmann",9783540351849,42,1967
,Compact Semitopological Semigroups: An Intrinsic Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0073675,Wolfgang Ruppert,9783540389385,1079,1984
,Compact Systems of Sets,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0078990,"J. Pfanzagl, W. Pierlo",9783540371724,16,1966
,Compactification des Espaces Harmoniques,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060998,Constantin Meghea,9783540369028,222,1971
